Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal ;Descripcio_dia_setmana;NK_Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_conductor;Coordenada_UTM_X_ED50;Coordenada_UTM_Y_ED50;Longitud;Latitud
2018S002690    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0278 0278;Dilluns;2018;4;Abril;9;9;Matí;Manca d'atenció a la conducció;430313.33 ;4582891.5 ;216.530.972.923.458;413.926.943.869.602
2018S002040    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0282 0282;Dimarts;2018;3;Març;13;18;Tarda;Desconegut;430340.37 ;4582873.68;216.563.519.010.374;413.925.362.325.859
2018S008372    ;2;Eixample;7;la Dreta de l'Eixample;74506;Catalunya;0060 0060;Dijous;2018;11;Novembre;1;18;Tarda;Gir indegut o sense precaució;430155.92 ;4582713.39;216.344.759.987.996;413.910.765.420.245
2018S005085    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0617 0617;Dilluns;2018;7;Juliol;2;14;Tarda;Manca d'atenció a la conducció;430628.32 ;4582631.25;216.910.697.518.490;413.903.776.529.480
2018S006509    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0623 0623;Dilluns;2018;8;Agost;27;16;Tarda;Gir indegut o sense precaució;430694.58 ;4582659.98;216.989.615.421.344;413.906.421.323.283
2018S000305    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0623 0623;Divendres;2018;1;Gener;12;22;Nit;Gir indegut o sense precaució;430694.58 ;4582659.98;216.989.615.421.344;413.906.421.323.283
2018S008208    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0265 0265;Dissabte;2018;10;Octubre;27;17;Tarda;No respectar distàncies;430313.33 ;4582891.5 ;216.530.972.923.458;413.926.943.869.602
2018S007776    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0265 0265;Dissabte;2018;10;Octubre;13;12;Matí;Canvi de carril sense precaució;430313.33 ;4582891.5 ;216.530.972.923.458;413.926.943.869.602
2018S006540    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0742 0742;Dimarts;2018;8;Agost;28;15;Tarda;No determinada;431457.14 ;4583406.9 ;217.893.180.589.330;413.974.348.242.153
2018S006585    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0760 0760;Dijous;2018;8;Agost;30;21;Tarda;Manca precaució efectuar marxa enrera;431553.84 ;4583500.42;218.007.788.396.057;413.982.853.750.798
2018S003479    ;2;Eixample;5;el Fort Pienc;197302;Marina;0178 0178;Divendres;2018;5;Maig;4;14;Tarda;Altres;431648.43 ;4583591.24;218.119.905.796.476;413.991.114.170.627
2018S004234    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0822 0822;Divendres;2018;6;Juny;1;8;Matí;Manca d'atenció a la conducció;431915.04 ;4583817.71;218.436.265.797.738;414.011.738.057.084
2018S002911    ;2;Eixample;5;el Fort Pienc;18505;Aragó;0410 0410;Dilluns;2018;4;Abril;16;20;Tarda;Gir indegut o sense precaució;431071.21 ;4583612.42;217.429.216.032.350;413.992.528.595.148
2018S009762    ;2;Eixample;5;el Fort Pienc;18505;Aragó;0410 0410;Divendres;2018;12;Desembre;21;14;Tarda;Canvi de carril sense precaució;431071.21 ;4583612.42;217.429.216.032.350;413.992.528.595.148
2018S001975    ;2;Eixample;6;la Sagrada Família;197302;Marina;0334 0334;Diumenge;2018;3;Març;11;11;Matí;Altres;430862.02 ;4584413.35;217.169.834.571.543;414.064.485.981.023
2018S009387    ;2;Eixample;6;la Sagrada Família;350308;València;0470 0470;Dissabte;2018;12;Desembre;8;23;Nit;Desobeir semàfor;431371.11 ;4584089.39;217.782.533.592.311;414.035.744.561.411
2018S006756    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0415 0419;Dijous;2018;9;Setembre;6;20;Tarda;Altres;431264.72 ;4583795.85;217.658.601.302.696;414.009.215.366.260
2018S009434    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0421 0421;Dimarts;2018;12;Desembre;11;8;Matí;No determinada;431272.15 ;4583838.06;217.667.009.394.724;414.013.023.446.078
2018S005872    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0421 0421;Dilluns;2018;7;Juliol;30;8;Matí;Manca d'atenció a la conducció;431272.15 ;4583838.06;217.667.009.394.724;414.013.023.446.078
2018S001971    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0421 0421;Dissabte;2018;3;Març;10;22;Nit;No respectar distàncies;431272.15 ;4583838.06;217.667.009.394.724;414.013.023.446.078
2018S009629    ;2;Eixample;6;la Sagrada Família;18505;Aragó;0423 0423;Dilluns;2018;12;Desembre;17;14;Tarda;Altres;431290.22 ;4583841.89;217.688.581.254.765;414.013.383.860.528
2018S002932    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0171 0171;Dimarts;2018;4;Abril;17;12;Matí;No determinada;429551.99 ;4580933.23;215.643.169.353.048;413.749.905.130.590
2018S000888    ;2;Eixample;5;el Fort Pienc;11200;Almogàvers;0063 0063;Divendres;2018;2;Febrer;2;8;Matí;Gir indegut o sense precaució;432028.1  ;4583016.96;218.580.505.824.673;413.939.712.550.912
2018S007303    ;2;Eixample;6;la Sagrada Família;90502;Còrsega;0601 0601;Divendres;2018;9;Setembre;28;16;Tarda;Manca d'atenció a la conducció;431137.12 ;4584600.4 ;217.496.805.165.659;414.081.569.309.445
2018S008878    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0731 0731;Dimarts;2018;11;Novembre;20;20;Tarda;Desobeir semàfor;431553.84 ;4583500.42;218.007.788.396.057;413.982.853.750.798
2018S001527    ;2;Eixample;5;el Fort Pienc;9209;Alí Bei;0130 0130;Diumenge;2018;2;Febrer;25;20;Tarda;Altres;432044.16 ;4583396.5 ;218.595.451.529.598;413.973.910.227.109
2018S006393    ;2;Eixample;5;el Fort Pienc;9209;Alí Bei;0130 0130;Dimarts;2018;8;Agost;21;19;Tarda;Desobeir semàfor;432044.16 ;4583396.5 ;218.595.451.529.598;413.973.910.227.109
2018S005684    ;2;Eixample;5;el Fort Pienc;178308;Lepant;0125 0127;Diumenge;2018;7;Juliol;22;22;Nit;Gir indegut o sense precaució;432044.16 ;4583396.5 ;218.595.451.529.598;413.973.910.227.109
2018S000218    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0745 0747;Dimarts;2018;1;Gener;9;19;Tarda;Desobeir semàfor;431648.43 ;4583591.24;218.119.905.796.476;413.991.114.170.627
2018S007983    ;2;Eixample;5;el Fort Pienc;197302;Marina;0177 0177;Dissabte;2018;10;Octubre;20;14;Tarda;No determinada;431648.43 ;4583591.24;218.119.905.796.476;413.991.114.170.627
2018S009390    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0122 0122;Diumenge;2018;12;Desembre;9;9;Matí;Desobeir semàfor;430901.11 ;4584569.96;217.214.808.021.034;414.078.624.963.293
2018S009491    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0198 0198;Dimarts;2018;11;Novembre;13;0;Nit;Altres;431658.61 ;4583392.93;218.134.323.167.289;413.973.261.640.648
2018S008434    ;2;Eixample;6;la Sagrada Família;238400;Padilla;0301 0303;Dissabte;2018;11;Novembre;3;23;Nit;Desconegut;431087.38 ;4584563.89;217.437.715.985.507;414.078.238.308.086
2018S006998    ;2;Eixample;5;el Fort Pienc;89004;Consell de Cent;0508 0508;Dimarts;2018;9;Setembre;18;9;Matí;Manca d'atenció a la conducció;431572.72 ;4583884.01;218.026.032.177.843;414.017.418.622.690
2018S000635    ;2;Eixample;5;el Fort Pienc;100800;Diputació;0445 0447;Dimecres;2018;1;Gener;24;16;Tarda;Altres;431545.26 ;4583698.06;217.995.288.781.257;414.000.647.277.180
2018S008765    ;2;Eixample;5;el Fort Pienc;197302;Marina;0031 0031;Divendres;2018;11;Novembre;16;12;Matí;Desconegut;432118.05 ;4583103.43;218.687.122.209.110;413.947.576.706.248
2018S006776    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0794 0794;Divendres;2018;9;Setembre;7;20;Tarda;Desconegut;431752.09 ;4583696.66;218.242.710.642.775;414.000.697.167.210
2018S004789    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0798 0804;Dijous;2018;6;Juny;21;16;Tarda;Canvi de carril sense precaució;431843.45 ;4583785.44;218.350.993.359.001;414.008.770.883.891
2018S008515    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0814 0814;Dimarts;2018;11;Novembre;6;17;Tarda;Desobeir semàfor;431843.45 ;4583785.44;218.350.993.359.001;414.008.770.883.891
2018S002448    ;2;Eixample;6;la Sagrada Família;289105;Rosselló;0515 0515;Dimarts;2018;3;Març;27;22;Nit;Canvi de carril sense precaució;431428.11 ;4584694.35;217.843.859.073.094;414.090.280.072.209
2018S009079    ;2;Eixample;6;la Sagrada Família;350308;València;0427 0427;Dimecres;2018;11;Novembre;28;0;Nit;Desobeir altres senyals;431210.97 ;4583934.13;217.592.733.112.503;414.021.623.799.993
2018S001299    ;2;Eixample;5;el Fort Pienc;225500;Nàpols;0158 0160;Dissabte;2018;2;Febrer;17;7;Matí;Desobeir semàfor;431259.15 ;4583419.25;217.656.218.241.126;413.975.291.406.727
2018S004600    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0102 0102;Divendres;2018;6;Juny;15;22;Nit;Canvi de carril sense precaució;430810.78 ;4584480.49;217.107.768.178.626;414.070.488.930.602
2018S000371    ;3;Sants-Montjuïc;11;el Poble-sec;61107;Pedreres;0027 0029;Dilluns;2018;1;Gener;15;10;Matí;Desobeir altres senyals;429785.79 ;4580703.42;215.925.391.460.792;413.729.411.365.815
2018S007435    ;2;Eixample;6;la Sagrada Família;350308;València;0463 0463;Dimarts;2018;10;Octubre;2;20;Tarda;Manca d'atenció a la conducció;431371.11 ;4584089.39;217.782.533.592.311;414.035.744.561.411
2018S001976    ;3;Sants-Montjuïc;11;el Poble-sec;217002;Montanyans;0025 0025;Diumenge;2018;3;Març;11;13;Matí;Envair calçada contrària;429059.16 ;4580190.53;215.062.584.361.600;413.682.579.257.066
2018S009595    ;2;Eixample;6;la Sagrada Família;325005;Sicília;0300 0300;Dissabte;2018;12;Desembre;15;18;Tarda;Manca precaució efectuar marxa enrera;431007.99 ;4583883.78;217.350.499.347.454;414.016.914.855.536
2018S003253    ;2;Eixample;6;la Sagrada Família;325005;Sicília;0300 0300;Divendres;2018;4;Abril;27;10;Matí;Desobeir semàfor;430980.02 ;4583895.78;217.316.904.467.955;414.017.971.629.205
2018S008884    ;2;Eixample;5;el Fort Pienc;305100;Sant Joan;0002 0002;Dimarts;2018;11;Novembre;20;16;Tarda;No determinada;431582.27 ;4582754.76;218.050.227.056.637;413.915.718.569.424
2018S007131    ;2;Eixample;6;la Sagrada Família;350308;València;0391 0391;Divendres;2018;9;Setembre;21;21;Tarda;Gir indegut o sense precaució;431074.8  ;4583801.69;217.431.353.505.974;414.009.578.624.778
2018S003746    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;118940;F Zona Franca;0002 0002;Dilluns;2018;5;Maig;14;10;Matí;Manca d'atenció a la conducció;426516.95 ;4575335.01;212.081.988.866.730;413.242.977.387.330
2018S000805    ;2;Eixample;6;la Sagrada Família;238400;Padilla;0322 0322;Dimarts;2018;1;Gener;30;15;Tarda;Manca d'atenció a la conducció;430929.07 ;4584741.54;217.246.297.007.269;414.094.102.652.021
2018S007016    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0182 0182;Dimarts;2018;9;Setembre;18;16;Tarda;Altres;430936.3  ;4584775.09;217.254.563.356.900;414.097.130.606.072
2018S003162    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0103 0103;Dimarts;2018;4;Abril;24;13;Matí;Altres;430759.35 ;4584445.21;217.046.646.182.569;414.067.267.056.574
2018S007236    ;2;Eixample;6;la Sagrada Família;289105;Rosselló;0449 0451;Dimecres;2018;9;Setembre;26;17;Tarda;No respectar distàncies;431055.57 ;4584362.73;217.401.954.690.529;414.060.093.185.276
2018S008295    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0102 0104;Dimarts;2018;10;Octubre;30;16;Tarda;Gir indegut o sense precaució;430606.23 ;4584469.47;216.863.190.439.953;414.069.319.918.205
2018S007199    ;2;Eixample;6;la Sagrada Família;289105;Rosselló;0453 0453;Dimarts;2018;9;Setembre;25;15;Tarda;Desobeir semàfor;431089.06 ;4584377.39;217.441.851.292.212;414.061.442.305.096
2018S003077    ;2;Eixample;6;la Sagrada Família;289105;Rosselló;0453 0453;Dissabte;2018;4;Abril;21;13;Matí;Gir indegut o sense precaució;431089.06 ;4584377.39;217.441.851.292.212;414.061.442.305.096
2018S007696    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0285 0287;Dimarts;2018;10;Octubre;9;7;Matí;No respectar distàncies;431183.54 ;4584280.16;217.555.983.313.692;414.052.766.121.496
2018S009393    ;2;Eixample;6;la Sagrada Família;76807;Sardenya;0315 0315;Diumenge;2018;12;Desembre;9;13;Matí;Altres;430948.58 ;4584104.66;217.276.910.746.538;414.036.757.752.954
2018S000617    ;2;Eixample;6;la Sagrada Família;161407;Indústria;0119 0121;Dimarts;2018;1;Gener;23;18;Tarda;Desconegut;430901.11 ;4584569.96;217.214.808.021.034;414.078.624.963.293
2018S005823    ;3;Sants-Montjuïc;11;el Poble-sec;114000;Espanya;9999 9999;Divendres;2018;7;Juliol;27;13;Matí;Desconegut;428974.33 ;4580977.98;214.951.929.526.707;413.753.427.412.843
2018S006871    ;3;Sants-Montjuïc;11;el Poble-sec;114000;Espanya;9999 9999;Dimecres;2018;9;Setembre;12;16;Tarda;No determinada;428963.08 ;4580901.67;214.939.372.743.539;413.746.544.488.084
2018S000173    ;3;Sants-Montjuïc;11;el Poble-sec;213307;Miramar;0057 0057;Dilluns;2018;1;Gener;8;18;Tarda;Altres;430491.16 ;4580380.89;216.772.488.428.052;413.700.974.854.352
2018S001525    ;3;Sants-Montjuïc;11;el Poble-sec;213307;Miramar;9998 9998;Diumenge;2018;2;Febrer;25;17;Tarda;Altres;430315.68 ;4580083.16;216.566.104.378.871;413.674.007.301.212
2018S000898    ;2;Eixample;6;la Sagrada Família;90502;Còrsega;0518 0518;Divendres;2018;2;Febrer;2;13;Matí;No respectar distàncies;430830.2  ;4584299.75;217.133.067.930.023;414.054.227.008.820
2018S008831    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0417 0417;Dilluns;2018;11;Novembre;19;18;Tarda;No determinada;431277.27 ;4584186.43;217.669.175.329.274;414.044.404.412.733
2018S009184    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0231 0231;Dissabte;2018;12;Desembre;1;12;Matí;Gir indegut o sense precaució;431463.86 ;4583995.65;217.894.547.558.715;414.027.380.885.066
2018S005735    ;2;Eixample;5;el Fort Pienc;281307;Ribes;0043 0043;Dimecres;2018;7;Juliol;25;8;Matí;Avançament defectuós/improcedent;431752.08 ;4583297.38;218.247.203.441.017;413.964.735.189.030
2018S006941    ;2;Eixample;6;la Sagrada Família;268003;Provença;0435 0435;Divendres;2018;9;Setembre;14;18;Tarda;Desconegut;431046.62 ;4584164.25;217.393.511.116.607;414.042.209.054.389
2018S003532    ;3;Sants-Montjuïc;11;el Poble-sec;700795;Foixarda;0027X0027X;Diumenge;2018;5;Maig;6;21;Tarda;Desobeir altres senyals;428651.15 ;4579900.94;214.578.182.853.587;413.656.135.910.008
2018S001042    ;2;Eixample;6;la Sagrada Família;325005;Sicília;0266 0266;Dimecres;2018;2;Febrer;7;22;Nit;Gir indegut o sense precaució;431167.04 ;4583702.85;217.542.815.357.121;414.000.755.508.619
2018S009930    ;2;Eixample;6;la Sagrada Família;268003;Provença;0459 0459;Dissabte;2018;12;Desembre;29;19;Tarda;Desobeir semàfor;431183.54 ;4584280.16;217.555.983.313.692;414.052.766.121.496
2018S001647    ;3;Sants-Montjuïc;11;el Poble-sec;116402;Estadi;0030 0038;Dijous;2018;3;Març;1;11;Matí;Manca d'atenció a la conducció;429069.57 ;4579967.75;215.077.638.501.549;413.662.523.356.020
2018S004614    ;2;Eixample;5;el Fort Pienc;71600;Casp;0172B0172B;Diumenge;2018;6;Juny;17;9;Matí;Desobeir semàfor;431658.61 ;4583392.93;218.134.323.167.289;413.973.261.640.648
2018S004612    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0147B0147B;Dissabte;2018;6;Juny;16;23;Nit;Avançament defectuós/improcedent;431752.08 ;4583297.38;218.247.203.441.017;413.964.735.189.030
2018S001385    ;3;Sants-Montjuïc;11;el Poble-sec;700801;Vivers;0006 0006;Dimarts;2018;2;Febrer;20;18;Tarda;No respectat pas de vianants;429758.69 ;4580088.6 ;215.900.117.438.826;413.674.012.735.233
2018S009931    ;3;Sants-Montjuïc;11;el Poble-sec;116402;Estadi;0069B0069B;Dissabte;2018;12;Desembre;29;21;Tarda;No cedir la dreta;429016.83 ;4580023.17;215.013.935.850.420;413.667.468.329.870
2018S007733    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;106861;E Zona Franca;0001 0001;Dijous;2018;10;Octubre;11;14;Tarda;No respectar distàncies;426612.1  ;4575272.26;212.196.430.136.403;413.237.412.441.321
2018S000151    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1300000;Dilluns;2018;1;Gener;8;8;Matí;Canvi de carril sense precaució;430515.24 ;4579432.98;216.812.149.479.607;413.615.620.038.860
2018S003552    ;3;Sants-Montjuïc;11;el Poble-sec;218504;Montjuïc;0033 0037;Dilluns;2018;5;Maig;7;13;Matí;Altres;430624.81 ;4580232.54;216.933.982.944.841;413.687.728.794.934
2018S008927    ;3;Sants-Montjuïc;11;el Poble-sec;198702;Francesc Ferrer i Guàrdia;0001 0005;Dijous;2018;11;Novembre;22;11;Matí;Desobeir semàfor;429128.42 ;4580567.28;215.140.983.315.891;413.716.572.979.273
2018S004431    ;3;Sants-Montjuïc;11;el Poble-sec;198702;Francesc Ferrer i Guàrdia;0013 0027;Divendres;2018;6;Juny;8;21;Tarda;Gir indegut o sense precaució;428614.45 ;4580152.1 ;214.531.347.513.241;413.678.724.494.993
2018S006817    ;3;Sants-Montjuïc;11;el Poble-sec;198702;Francesc Ferrer i Guàrdia;0013 0027;Dilluns;2018;9;Setembre;10;11;Matí;No respectar distàncies;428733.89 ;4580289.36;214.672.533.016.902;413.691.192.975.114
2018S008184    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1310000;Divendres;2018;10;Octubre;26;16;Tarda;No respectar distàncies;430515.24 ;4579432.98;216.812.149.479.607;413.615.620.038.860
2018S003821    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1310000;Dimecres;2018;5;Maig;16;12;Matí;No respectar distàncies;430515.24 ;4579432.98;216.812.149.479.607;413.615.620.038.860
2018S000619    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1330000;Dimecres;2018;1;Gener;24;7;Matí;Manca d'atenció a la conducció;430303.25 ;4579227.37;216.561.086.066.942;413.596.917.916.239
2018S003742    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1380000;Dilluns;2018;5;Maig;14;8;Matí;No respectar distàncies;429949.38 ;4578885.9 ;216.142.003.534.392;413.565.855.311.091
2018S003402    ;3;Sants-Montjuïc;11;el Poble-sec;218606;Montjuïc;0050 0050;Dimecres;2018;5;Maig;2;19;Tarda;Avançament defectuós/improcedent;430630.8  ;4580566.74;216.937.317.617.318;413.717.834.416.194
2018S006754    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca;0028 0028;Dijous;2018;9;Setembre;6;13;Matí;No respectar distàncies;427786.24 ;4575792.95;213.593.062.791.192;413.285.370.649.500
2018S002082    ;3;Sants-Montjuïc;11;el Poble-sec;175809;Lafont;0016 0016;Dijous;2018;3;Març;15;6;Matí;Desobeir altres senyals;430606.75 ;4580730.21;216.906.689.235.345;413.732.536.941.740
2018S008630    ;3;Sants-Montjuïc;11;el Poble-sec;230601;Mare de Déu de Port;0054I0054I;Diumenge;2018;11;Novembre;11;3;Nit;No respectar distàncies;429885.56 ;4578810.87;216.066.582.297.813;413.559.041.977.010
2018S000558    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;78802;Cisell;0010U0010U;Dilluns;2018;1;Gener;22;9;Matí;Gir indegut o sense precaució;428434.43 ;4578635.81;214.334.023.553.110;413.541.997.231.369
2018S001199    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca;0093 0093;Dimarts;2018;2;Febrer;13;14;Tarda;Manca d'atenció a la conducció;428497.49 ;4577319.72;214.424.917.634.088;413.423.517.082.912
2018S000403    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca;0093 0093;Dimarts;2018;1;Gener;16;16;Tarda;Desobeir semàfor;428488.89 ;4577248.47;214.415.479.535.604;413.417.092.166.437
2018S001403    ;3;Sants-Montjuïc;11;el Poble-sec;294207;Salvà;0042 0042;Dimecres;2018;2;Febrer;21;13;Matí;Manca precaució efectuar marxa enrera;430312.21 ;4580701.38;216.554.843.910.666;413.729.685.578.513
2018S003721    ;3;Sants-Montjuïc;11;el Poble-sec;195500;Margarit;0057 0057;Diumenge;2018;5;Maig;13;13;Matí;No respectat pas de vianants;430076.58 ;4580527.08;216.275.118.196.778;413.713.782.343.048
2018S006762    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0121 0121;Divendres;2018;9;Setembre;7;12;Matí;Canvi de carril sense precaució;429895.6  ;4580909.4 ;216.054.304.649.007;413.748.059.163.136
2018S003318    ;3;Sants-Montjuïc;11;el Poble-sec;701349;Drassanes;0002X0002X;Diumenge;2018;4;Abril;29;10;Matí;No respectar distàncies;431242.62 ;4580854.67;217.665.578.003.065;413.744.292.968.808
2018S008802    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0079 0079;Dissabte;2018;11;Novembre;17;19;Tarda;Manca d'atenció a la conducció;430418.79 ;4580882.01;216.680.204.331.369;413.746.046.692.315
2018S006628    ;3;Sants-Montjuïc;11;el Poble-sec;86902;Nou de la Rambla;0107 0107;Diumenge;2018;9;Setembre;2;3;Nit;Avançament defectuós/improcedent;430686.86 ;4580920.06;217.000.302.952.286;413.749.705.284.570
2018S002318    ;3;Sants-Montjuïc;11;el Poble-sec;198804;Paral·lel;0087 0087;Divendres;2018;3;Març;23;10;Matí;Desconegut;430315.86 ;4580903.65;216.556.880.975.938;413.747.906.602.788
2018S003844    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1,80E+01;Dimecres;2018;5;Maig;16;19;Tarda;Manca d'atenció a la conducció;426842.33 ;4576816.19;212.452.893.802.095;413.376.678.637.268
2018S001928    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);0021S0000;Divendres;2018;3;Març;9;17;Tarda;Altres;430855.98 ;4579978.8 ;217.213.266.611.063;413.665.074.207.670
2018S001046    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1130000;Dijous;2018;2;Febrer;8;8;Matí;Altres;431029.28 ;4580384.14;217.415.843.221.970;413.701.730.899.555
2018S009751    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1140000;Divendres;2018;12;Desembre;21;6;Matí;No determinada;431029.28 ;4580384.14;217.415.843.221.970;413.701.730.899.555
2018S008753    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1150000;Divendres;2018;11;Novembre;16;0;Nit;Manca d'atenció a la conducció;431264.96 ;4580708.9 ;217.693.944.442.741;413.731.182.958.688
2018S008856    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1170000;Dimarts;2018;11;Novembre;20;13;Matí;No respectar distàncies;430834.74 ;4579924.77;217.188.489.619.390;413.660.189.607.969
2018S005859    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1500000;Diumenge;2018;7;Juliol;29;17;Tarda;Manca d'atenció a la conducció;429079.65 ;4578291.95;215.109.296.845.350;413.511.598.059.036
2018S003664    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0134 0134;Divendres;2018;5;Maig;11;10;Matí;Manca d'atenció a la conducció;426211.45 ;4575615.47;211.713.576.972.142;413.267.958.207.714
2018S003688    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1710000;Divendres;2018;5;Maig;11;18;Tarda;Canvi de carril sense precaució;426933.47 ;4577222.83;212.556.911.149.259;413.413.386.100.306
2018S002590    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;0002D0002H;Dijous;2018;4;Abril;5;14;Tarda;No respectar distàncies;428687.32 ;4577782.11;214.646.349.911.064;413.465.331.586.376
2018S007974    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;0010 0012;Dissabte;2018;10;Octubre;20;14;Tarda;Gir indegut o sense precaució;428589.83 ;4578390.54;214.522.666.433.987;413.520.044.587.739
2018S003596    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0061 0061;Dilluns;2018;5;Maig;7;23;Nit;Manca d'atenció a la conducció;426383.97 ;4576024.95;211.914.741.950.201;413.304.996.569.749
2018S003414    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1510000;Dijous;2018;5;Maig;3;8;Matí;Canvi de carril sense precaució;428481.73 ;4577927.64;214.398.914.894.251;413.478.256.609.889
2018S003348    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1530000;Dilluns;2018;4;Abril;30;18;Tarda;No respectar distàncies;428296.55 ;4577849.21;214.178.512.759.615;413.471.027.894.513
2018S007617    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374703;Número 50 Zona Franca;0002 0002;Dilluns;2018;10;Octubre;8;8;Matí;Desconegut;426503.22 ;4577014.83;212.045.244.605.750;413.394.260.607.851
2018S006645    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 60 Zona Franca;0001 0005;Dijous;2018;8;Agost;9;18;Tarda;No determinada;428346.68 ;4577397.83;214.243.760.172.911;413.430.418.116.671
2018S005850    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;222206;Motors;0002A0002A;Dissabte;2018;7;Juliol;28;21;Tarda;Altres;427203.73 ;4577641.57;212.874.870.987.702;413.451.345.458.950
2018S007858    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;369408;Zona Franca;0045 0051;Dimarts;2018;10;Octubre;16;16;Tarda;No respectar distàncies;428483.84 ;4578577.24;214.393.775.630.711;413.536.765.946.257
2018S001368    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370203;Número 3 Zona Franca;0059 0059;Dimarts;2018;2;Febrer;20;10;Matí;Altres;427806;4576356.41;213.609.971.646.780;413.336.137.532.410
2018S003189    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370203;Número 3 Zona Franca;0069 0075;Dimecres;2018;4;Abril;25;9;Matí;Canvi de carril sense precaució;429120.79 ;4575740.05;215.188.282.277.421;413.281.791.664.114
2018S001364    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0120 0126;Dimarts;2018;2;Febrer;20;9;Matí;No respectar distàncies;427640.5  ;4579673.38;213.372.631.764.906;413.634.737.528.410
