Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2022S004838    ;3;Sants-Montjuïc;16;la Bordeta;30602;Badal / Quetzal                                   ;0040 0044;Dimarts;2022;8;Agost;9;17;Tarda;No és causa del  vianant;0;1;0;1;1;427647,11;4580111,53;213.375.302.320.628;413.674.206.081.936
2022S002371    ;3;Sants-Montjuïc;17;Sants - Badal;59105;Blanca                                            ;0088 0088;Dissabte;2022;4;Abril;23;21;Tarda;Altres;0;0;0;0;1;427162,08;4580561,3;212.790.009.188.253;413.714.277.377.132
2022S002936    ;4;Les Corts;19;les Corts;199909;Marquès de Sentmenat                              ;0010X0010X;Dilluns;2022;5;Maig;16;10;Matí;No és causa del  vianant;0;1;0;1;2;427793,03;4582046,17;213.526.693.441.933;413.848.583.093.087
2022S003667    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes / Química                         ;0153 0157;Dimecres;2022;6;Juny;15;15;Tarda;No és causa del  vianant;0;1;0;1;2;427971,19;4579992,75;213.764.174.290.073;413.663.798.872.970
2022S003093    ;4;Les Corts;19;les Corts;107004;Equador                                           ;0075 0075;Diumenge;2022;5;Maig;22;20;Tarda;No és causa del  vianant;0;0;0;0;4;428048,29;4582338,25;213.828.484.072.922;413.875.118.537.322
2022S003774    ;3;Sants-Montjuïc;18;Sants;7407;Sant Antoni / Alcolea                             ;0022 0022;Dilluns;2022;6;Juny;20;10;Matí;No és causa del  vianant;0;1;0;1;2;427896,79;4581101,32;213.662.030.345.857;413.763.577.129.975
2022S004021    ;3;Sants-Montjuïc;18;Sants;296406;Sant Antoni / Comtes de Bell-lloc                 ;0049X0049X;Divendres;2022;7;Juliol;1;19;Tarda;No és causa del  vianant;0;1;0;1;2;428064,1;4581353,78;213.859.089.488.773;413.786.465.149.023
2022S003519    ;3;Sants-Montjuïc;18;Sants;296406;Joan Peiró / Sant Antoni                          ;0049X0049X;Dijous;2022;6;Juny;9;8;Matí;No és causa del  vianant;0;1;0;1;2;428188,12;4581283,35;214.008.224.766.909;413.780.232.647.785
2022S001105    ;3;Sants-Montjuïc;18;Sants;173905;Antoni de Capmany                                 ;0044X0044X;Dimecres;2022;2;Febrer;9;22;Nit;No és causa del  vianant;0;0;1;1;1;427795,36;4580955,36;213.542.487.376.673;413.750.340.026.996
2022S000526    ;3;Sants-Montjuïc;18;Sants;296406;Sant Antoni                                       ;0028 0028;Dissabte;2022;1;Gener;29;3;Nit;No és causa del  vianant;0;1;0;1;1;427994,44;4581259,14;213.776.917.155.831;413.777.878.911.871
2022S005913    ;4;Les Corts;20;la Maternitat i Sant Ramon;187207;Madrid                                            ;0043 0043;Diumenge;2022;10;Octubre;2;19;Tarda;No és causa del  vianant;0;1;0;1;1;426951,21;4581228,7;212.529.835.608.825;413.774.196.214.097
2022S003627    ;4;Les Corts;19;les Corts;343903;Corts                                             ;0179 0179;Dimarts;2022;6;Juny;14;8;Matí;No és causa del  vianant;0;1;0;1;3;427234,87;4581835,35;212.861.731.527.846;413.829.092.024.354
2022S003320    ;4;Les Corts;19;les Corts;343903;Corts                                             ;0199 0209;Dimarts;2022;5;Maig;31;17;Tarda;No és causa del  vianant;0;1;0;1;2;427301,52;4581892,37;212.940.750.237.877;413.834.287.895.281
2022S005554    ;4;Les Corts;19;les Corts;66508;Carles III                                        ;0030 0036;Divendres;2022;9;Setembre;16;8;Matí;No és causa del  vianant;0;2;0;2;2;427237,23;4581703,8;212.866.134.723.630;413.817.245.972.206
2022S006916    ;4;Les Corts;19;les Corts;144601;Diagonal / Sarrià                                 ;0529 0531;Divendres;2022;11;Novembre;11;23;Nit;No és causa del  vianant;0;1;0;1;2;428097,57;4582748,97;213.882.540.345.090;413.912.154.620.822
2022S003697    ;4;Les Corts;19;les Corts;66508;Diagonal / Reina Maria Cristina                   ;0116 0120;Dijous;2022;6;Juny;16;7;Matí;No és causa del  vianant;0;1;0;1;2;427207;4582445,17;212.821.069.997.275;413.883.990.829.943
2022S002323    ;4;Les Corts;19;les Corts;66508;Diagonal                                          ;0116 0120;Divendres;2022;4;Abril;22;9;Matí;No és causa del  vianant;0;1;0;1;2;427256,75;4582543,5;212.879.386.717.606;413.892.892.059.299
2022S000927    ;4;Les Corts;19;les Corts;58554;Can Bruixa                                        ;0022B0022B;Dimecres;2022;2;Febrer;16;14;Tarda;No és causa del  vianant;0;1;0;1;1;427502,8;4581959,71;213.180.646.579.953;413.840.534.732.068
2022S007250    ;4;Les Corts;19;les Corts;701433;Corts / Carles III                                ;190000;Dissabte;2022;11;Novembre;26;1;Nit;No és causa del  vianant;0;2;0;2;2;427191,1;4581776,77;212.810.093.662.960;413.823.776.323.460
2022S007847    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts                                             ;0045X0045X;Dijous;2022;12;Desembre;22;19;Tarda;No és causa del  vianant;0;0;0;0;2;426581,61;4581281,37;212.087.248.859.587;413.778.603.333.791
2022S004662    ;4;Les Corts;19;les Corts;172403;Corts / Joan Güell                                ;0174B0174B;Dissabte;2022;7;Juliol;30;13;Matí;No és causa del  vianant;0;1;0;1;2;427423,78;4581974,04;213.085.977.003.457;413.841.754.070.618
2022S001677    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0653 0659;Dimecres;2022;3;Març;23;21;Tarda;No és causa del  vianant;0;1;0;1;2;425773,04;4581961,26;211.112.064.376.523;413.839.095.644.158
2022S002493    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal / González Tablas                        ;0653 0659;Dijous;2022;4;Abril;28;13;Matí;No és causa del  vianant;0;1;0;1;1;425755,73;4581989,81;211.091.013.866.178;413.841.651.030.645
2022S005155    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0661 0671;Diumenge;2022;8;Agost;28;9;Matí;No és causa del  vianant;0;1;0;1;3;425650,85;4581916,12;210.966.496.316.685;413.834.917.160.121
2022S000556    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0673 0685;Dissabte;2022;1;Gener;29;14;Tarda;No és causa del  vianant;0;3;0;3;3;425773,04;4581961,26;211.112.064.376.523;413.839.095.644.158
2022S004583    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0687 0687;Dimarts;2022;7;Juliol;26;9;Matí;No és causa del  vianant;0;1;0;1;2;425387,6;4581831,03;210.652.736.445.876;413.827.009.572.005
2022S003579    ;4;Les Corts;19;les Corts;102452;Doctor Ignasi Barraquer                           ;0009 0009;Diumenge;2022;6;Juny;12;6;Matí;No és causa del  vianant;0;1;0;1;1;428283,44;4582684,96;214.105.600.519.070;413.906.555.575.081
2022S000320    ;4;Les Corts;19;les Corts;187207;Madrid / Lluçà                                    ;0161 0161;Dijous;2022;1;Gener;20;8;Matí;No és causa del  vianant;0;1;0;1;2;427496,45;4581582,15;213.177.574.230.304;413.806.523.640.381
2022S001364    ;4;Les Corts;19;les Corts;701434;Mig (Descendent)                                  ;270000;Dilluns;2022;3;Març;7;9;Matí;No és causa del  vianant;1;0;0;1;2;427162,36;4582545,19;212.766.479.087.610;413.892.958.779.115
2022S000651    ;4;Les Corts;19;les Corts;701434;Prat de la Riba / Carles III                      ;320000;Dimecres;2022;2;Febrer;2;13;Matí;No és causa del  vianant;0;1;0;1;2;427354,25;4582900,13;212.991.712.509.691;413.925.100.468.540
2022S000061    ;4;Les Corts;19;les Corts;320704;Sarrià / Doctor Ignasi Barraquer                  ;0067 0067;Dimecres;2022;1;Gener;5;16;Tarda;No és causa del  vianant;0;1;0;1;2;428318,89;4582703,57;214.147.778.143.971;413.908.263.335.892
2022S002430    ;4;Les Corts;19;les Corts;320704;Sarrià / Diagonal                                 ;0071 0071;Dimarts;2022;4;Abril;26;8;Matí;No és causa del  vianant;0;1;0;1;2;428097,57;4582748,97;213.882.540.345.090;413.912.154.620.822
2022S003254    ;4;Les Corts;19;les Corts;55807;Francesc Macià / Diagonal                         ;0007 0007;Diumenge;2022;5;Maig;29;1;Nit;No és causa del  vianant;0;1;0;1;2;428614,3;4582926,6;214.498.457.468.785;413.928.613.778.116
2022S003539    ;4;Les Corts;19;les Corts;144601;Diagonal                                          ;0485 0485;Divendres;2022;6;Juny;10;7;Matí;No és causa del  vianant;0;1;0;1;2;428484,44;4582839,4;214.344.170.652.506;413.920.644.532.937
2022S001876    ;4;Les Corts;19;les Corts;144601;Diagonal / Numància                               ;0652D0656D;Dijous;2022;3;Març;31;23;Nit;No és causa del  vianant;0;2;0;2;2;427575,97;4582577,49;213.260.756.804.668;413.896.241.709.320
2022S004077    ;4;Les Corts;19;les Corts;231502;Numància                                          ;0163 0163;Dilluns;2022;7;Juliol;4;19;Tarda;No és causa del  vianant;0;1;0;1;2;427625,55;4582476,14;213.321.265.180.395;413.887.158.180.738
2022S005960    ;4;Les Corts;19;les Corts;231502;Diagonal / Numància                               ;0173 0173;Dimarts;2022;10;Octubre;4;18;Tarda;No és causa del  vianant;0;1;0;1;2;427575,97;4582577,49;213.260.756.804.668;413.896.241.709.320
2022S003511    ;4;Les Corts;19;les Corts;231502;Numància / Diagonal                               ;0173 0173;Dimecres;2022;6;Juny;8;16;Tarda;No és causa del  vianant;0;1;0;1;2;427575,97;4582577,49;213.260.756.804.668;413.896.241.709.320
2022S007485    ;4;Les Corts;19;les Corts;162002;Josep Tarradellas / Rita Bonnat                   ;0123 0125;Dilluns;2022;12;Desembre;5;23;Nit;No és causa del  vianant;0;1;0;1;1;428470,47;4582523,73;214.331.193.320.785;413.892.200.881.479
2022S007204    ;4;Les Corts;19;les Corts;144601;Diagonal                                          ;0609 0615;Dimecres;2022;11;Novembre;23;10;Matí;No és causa del  vianant;0;1;0;1;3;427256,75;4582543,5;212.879.386.717.606;413.892.892.059.299
2022S002681    ;4;Les Corts;19;les Corts;162002;Sarrià / Josep Tarradellas                        ;0139S0139S;Divendres;2022;5;Maig;6;0;Nit;Desobeir el senyal del semàfor;0;1;1;2;1;428499,73;4582666,13;214.364.505.050.962;413.905.052.357.902
2022S007856    ;4;Les Corts;19;les Corts;320704;Sarrià / Doctor Ignasi Barraquer                  ;0046 0050;Divendres;2022;12;Desembre;23;1;Nit;No és causa del  vianant;0;2;0;2;2;428318,89;4582703,57;214.147.778.143.971;413.908.263.335.892
2022S001863    ;4;Les Corts;19;les Corts;320704;Sarrià / Fra Luis de Granada                      ;0046 0050;Dijous;2022;3;Març;31;15;Tarda;No és causa del  vianant;0;2;0;2;2;428318,89;4582703,57;214.147.778.143.971;413.908.263.335.892
2022S000669    ;4;Les Corts;19;les Corts;701433;Diagonal / Reina Maria Cristina                   ;270000;Divendres;2022;2;Febrer;4;13;Matí;No és causa del  vianant;0;1;0;1;2;427207;4582445,17;212.821.069.997.275;413.883.990.829.943
2022S003217    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;358900;General Mitre / Vico                              ;0038 0038;Dissabte;2022;5;Maig;28;0;Nit;No és causa del  vianant;0;2;0;2;2;427876,32;4583840,45;213.604.912.756.445;414.010.261.600.182
2022S002051    ;4;Les Corts;21;Pedralbes;115400;B-20 (Llobregat)                                  ;0063 0063;Dijous;2022;4;Abril;7;14;Tarda;No és causa del  vianant;0;2;0;2;2;425483,61;4582534,73;210.758.886.599.172;413.890.477.706.757
2022S003102    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta                                           ;0192 0200;Dilluns;2022;5;Maig;23;11;Matí;No és causa del  vianant;0;3;0;3;2;428300,26;4583528,52;214.115.720.980.954;413.982.546.789.252
2022S004823    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre                                     ;0122 0122;Dilluns;2022;8;Agost;8;18;Tarda;No és causa del  vianant;0;1;0;1;2;427969,8;4583928,14;213.715.687.814.930;414.018.243.355.933
2022S005929    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;General Mitre                                     ;0122 0122;Dilluns;2022;10;Octubre;3;14;Tarda;No és causa del  vianant;0;2;0;2;3;427963,79;4583920,85;213.708.585.480.635;414.017.581.386.010
2022S001433    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta / Ganduxer                                ;0248 0250;Dijous;2022;3;Març;10;8;Matí;No és causa del  vianant;0;1;0;1;2;427815,43;4583480,39;213.536.373.708.990;413.977.777.767.956
2022S006396    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;248403;Prats de Molló / Modolell                         ;0008 0008;Diumenge;2022;10;Octubre;23;12;Matí;No és causa del  vianant;0;1;0;1;2;427987,74;4583875,1;213.737.779.120.370;414.013.482.342.067
2022S002613    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta / Alt de Gironella                        ;0249 0249;Dimarts;2022;5;Maig;3;12;Matí;Creuar per fora pas de vianants;0;3;0;3;1;427750,58;4583480,29;213.458.806.235.695;413.977.710.469.973
2022S001867    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Mig (Descendent)                                  ;220000;Dijous;2022;3;Març;31;18;Tarda;No és causa del  vianant;0;1;0;1;2;427169,82;4581846,97;212.783.801.716.023;413.830.079.681.230
2022S002540    ;4;Les Corts;20;la Maternitat i Sant Ramon;701434;Diagonal / Carles III                             ;260000;Dissabte;2022;4;Abril;30;13;Matí;No és causa del  vianant;0;3;0;3;2;427207;4582445,17;212.821.069.997.275;413.883.990.829.943
2022S000527    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;143904;Ganduxer / General Mitre                          ;0084 0084;Dissabte;2022;1;Gener;29;6;Matí;No és causa del  vianant;0;1;0;1;2;427714,85;4583654,89;213.413.982.401.984;413.993.403.841.381
2022S002822    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Diagonal / Reina Maria Cristina                   ;0107B0107B;Dimecres;2022;5;Maig;11;17;Tarda;No és causa del  vianant;0;1;0;1;1;427207;4582445,17;212.821.069.997.275;413.883.990.829.943
2022S003985    ;4;Les Corts;20;la Maternitat i Sant Ramon;66508;Carles III                                        ;0047 0049;Dijous;2022;6;Juny;30;11;Matí;No és causa del  vianant;0;1;0;1;1;427158,96;4581802,78;212.771.346.435.792;413.826.089.823.841
2022S006049    ;4;Les Corts;21;Pedralbes;21703;Dalt (Llobregat)                                  ;0013V0013V;Divendres;2022;10;Octubre;7;15;Tarda;No és causa del  vianant;0;1;0;1;1;425576,7;4582857,81;210.866.245.134.114;413.919.662.304.179
2022S002000    ;4;Les Corts;21;Pedralbes;278302;Reina Maria Cristina / Diagonal                   ;0001 0001;Dimarts;2022;4;Abril;5;21;Tarda;No és causa del  vianant;0;1;0;1;1;427207;4582445,17;212.821.069.997.275;413.883.990.829.943
2022S007954    ;4;Les Corts;21;Pedralbes;144601;Diagonal / Albert Bastardas                       ;0712 0716;Dimecres;2022;12;Desembre;28;23;Nit;No és causa del  vianant;0;1;0;1;2;425419,34;4581867,11;210.690.247.927.691;413.830.288.589.262
2022S002653    ;4;Les Corts;21;Pedralbes;144601;Diagonal / Albert Bastardas                       ;0712 0716;Dijous;2022;5;Maig;5;0;Nit;No és causa del  vianant;0;1;0;1;2;425419,34;4581867,11;210.690.247.927.691;413.830.288.589.262
2022S004682    ;4;Les Corts;21;Pedralbes;333604;John M. Keynes / Diagonal                         ;0001X0001X;Diumenge;2022;7;Juliol;31;17;Tarda;No és causa del  vianant;0;1;0;1;1;426270,62;4582154,02;211.704.754.734.982;413.856.914.646.700
2022S003039    ;4;Les Corts;21;Pedralbes;333400;González Tablas                                   ;0001 0001;Divendres;2022;5;Maig;20;14;Tarda;No és causa del  vianant;0;1;0;1;2;425596,66;4582079,94;210.899.679.608.831;413.849.621.557.521
2022S004436    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0631 0633;Dimecres;2022;7;Juliol;20;8;Matí;No és causa del  vianant;0;1;0;1;2;426848,13;4582296,78;212.393.673.019.837;413.870.300.118.751
2022S000536    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0639 0639;Dissabte;2022;1;Gener;29;11;Matí;No és causa del  vianant;0;1;0;1;2;426649,72;4582241,36;212.157.061.427.516;413.865.127.844.599
2022S001028    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal / Pere Duran Farell                      ;0641 0641;Diumenge;2022;2;Febrer;20;21;Tarda;No és causa del  vianant;0;0;1;1;2;426532,46;4582239,97;212.016.845.493.687;413.864.895.556.461
2022S006249    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal / John M. Keynes                         ;0645 0645;Dilluns;2022;10;Octubre;17;19;Tarda;No és causa del  vianant;0;1;0;1;2;426270,62;4582154,02;211.704.754.734.982;413.856.914.646.700
2022S000836    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0645 0645;Diumenge;2022;2;Febrer;13;5;Nit;No és causa del  vianant;0;2;0;2;2;426384,77;4582244,89;211.840.161.352.569;413.865.203.547.542
2022S001193    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0647 0647;Diumenge;2022;2;Febrer;27;18;Tarda;No és causa del  vianant;0;2;0;2;2;426093,67;4582151,84;211.493.167.425.613;413.856.555.795.555
2022S001814    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal                                          ;0649 0651;Dimecres;2022;3;Març;30;11;Matí;No és causa del  vianant;0;2;0;2;2;425960,02;4582013,56;211.335.027.238.988;413.843.978.519.828
2022S003026    ;4;Les Corts;21;Pedralbes;62507;Capità Arenas / Manila                            ;0018 0018;Dijous;2022;5;Maig;19;20;Tarda;No és causa del  vianant;0;1;0;1;2;427041,28;4582621,44;212.620.752.294.472;413.899.716.474.337
2022S007026    ;4;Les Corts;21;Pedralbes;244300;Diagonal                                          ;0002X0002X;Dijous;2022;11;Novembre;17;10;Matí;No és causa del  vianant;0;1;0;1;1;426781,88;4582400,58;212.313.187.457.108;413.879.588.627.597
2022S001678    ;4;Les Corts;21;Pedralbes;244300;Diagonal / Pius XII                               ;9998 9998;Dimecres;2022;3;Març;23;23;Nit;No és causa del  vianant;0;1;0;1;2;426793,07;4582325,32;212.327.480.280.964;413.872.820.466.258
2022S007558    ;4;Les Corts;21;Pedralbes;359200;Pedralbes                                         ;0016 0016;Dissabte;2022;12;Desembre;10;19;Tarda;No és causa del  vianant;0;1;0;1;1;426565,71;4582528,27;212.053.111.847.927;413.890.891.902.165
2022S000048    ;4;Les Corts;21;Pedralbes;701268;Dalt (Besòs)                                      ;540000;Dimecres;2022;1;Gener;5;6;Matí;No és causa del  vianant;0;0;0;0;3;425425,23;4582447,68;210.690.139.270.886;413.882.583.362.293
2022S000127    ;4;Les Corts;20;la Maternitat i Sant Ramon;343903;Corts / Comandant Benítez                         ;0129 0129;Dilluns;2022;1;Gener;10;13;Matí;No és causa del  vianant;0;1;0;1;1;426976,16;4581591,52;212.555.294.188.877;413.806.896.633.570
2022S007100    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau / Augusta                                  ;0330 0330;Dissabte;2022;11;Novembre;19;17;Tarda;No és causa del  vianant;0;1;0;1;1;428609,64;4583707,3;214.483.671.626.111;413.998.924.329.179
2022S006820    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta / Brusi                                   ;0117 0117;Dimecres;2022;11;Novembre;9;8;Matí;No és causa del  vianant;0;1;0;1;2;428713,85;4583795,76;214.607.281.630.522;414.006.984.122.090
2022S002719    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta                                           ;0121 0121;Divendres;2022;5;Maig;6;21;Tarda;No és causa del  vianant;0;1;0;1;2;428695,24;4583761,2;214.585.428.101.107;414.003.854.919.003
2022S007041    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes / Santjoanistes                            ;0299 0299;Dijous;2022;11;Novembre;17;19;Tarda;No és causa del  vianant;0;1;0;1;2;428725,04;4583937,06;214.619.001.829.191;414.019.720.400.111
2022S003047    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes                                            ;0299 0299;Divendres;2022;5;Maig;20;17;Tarda;No és causa del  vianant;0;2;0;2;2;428713,15;4583933,36;214.604.822.562.772;414.019.376.604.707
2022S003796    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes                                            ;0313 0313;Dimarts;2022;6;Juny;21;11;Matí;Transitar a peu per la calçada;0;1;0;1;1;428610,48;4584008,59;214.481.120.332.944;414.026.061.101.000
2022S005836    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner                                          ;0338 0338;Dimecres;2022;9;Setembre;28;20;Tarda;No és causa del  vianant;0;1;0;1;3;428569,09;4583513,18;214.437.459.318.902;413.981.404.641.645
2022S003379    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes                                            ;0359 0359;Dijous;2022;6;Juny;2;11;Matí;Creuar per fora pas de vianants;0;1;0;1;1;428377,83;4584171,58;214.200.890.599.872;414.040.533.865.622
2022S001302    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Madrazo / Alfons XII                              ;0054 0054;Divendres;2022;3;Març;4;9;Matí;No és causa del  vianant;0;1;0;1;2;428898,83;4583679,86;214.829.913.728.694;413.996.709.380.753
2022S000945    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Aribau                                 ;0538 0538;Dijous;2022;2;Febrer;17;8;Matí;No és causa del  vianant;0;1;0;1;2;429144,63;4583098,78;215.130.736.523.276;413.944.590.795.401
2022S001556    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;28000;Augusta                                           ;0095 0095;Dijous;2022;3;Març;17;12;Matí;No és causa del  vianant;0;1;0;1;2;429003,08;4583822,99;214.952.933.808.092;414.009.692.762.994
2022S001584    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau                                            ;0261 0261;Divendres;2022;3;Març;18;10;Matí;Creuar per fora pas de vianants;0;1;0;1;1;428690,64;4583603,8;214.581.781.226.198;413.989.674.418.989
2022S001038    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes                                            ;0260 0260;Dilluns;2022;2;Febrer;21;8;Matí;No és causa del  vianant;0;1;0;1;2;428983,4;4583732,52;214.930.455.030.313;414.001.527.074.014
2022S002240    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;173304;Calvet / Johann Sebastian Bach                    ;0030 0030;Dilluns;2022;4;Abril;18;3;Nit;No és causa del  vianant;0;0;0;0;1;428251,86;4583409,15;214.059.243.767.649;413.971.752.391.188
2022S005093    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Augusta                                ;0484 0486;Dijous;2022;8;Agost;25;14;Tarda;No és causa del  vianant;0;1;0;1;3;429514,18;4583218,13;215.571.353.667.402;413.955.665.262.035
2022S004241    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal                                          ;0488 0488;Dimarts;2022;7;Juliol;12;9;Matí;No és causa del  vianant;0;1;0;1;2;429432,55;4583220,03;215.473.694.665.816;413.955.764.735.370
2022S001479    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;164303;Escoles Pies / Jacinto Benavente                  ;0009 0009;Dissabte;2022;3;Març;12;15;Tarda;No és causa del  vianant;0;3;0;3;2;427884,67;4583176,48;213.622.815.935.247;413.950.467.987.865
2022S002566    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;344101;Gràcia                                            ;0001 0001;Diumenge;2022;5;Maig;1;21;Tarda;No és causa del  vianant;0;1;0;1;1;428675;4582995,01;214.570.250.579.546;413.934.829.113.835
2022S002336    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;318804;Santaló                                           ;0043 0043;Divendres;2022;4;Abril;22;14;Tarda;No és causa del  vianant;0;0;0;0;2;428604,12;4583308,99;214.481.769.641.966;413.963.045.162.659
2022S005333    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;223606;Muntaner / Diagonal                               ;0224 0224;Dimarts;2022;9;Setembre;6;16;Tarda;No és causa del  vianant;0;1;0;1;2;429001,92;4583052,43;214.960.589.481.647;413.940.290.247.218
2022S004552    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;344101;Casanova / Gràcia                                 ;0023 0029;Dilluns;2022;7;Juliol;25;12;Matí;No és causa del  vianant;0;1;0;1;2;428773,41;4583095,89;214.686.766.279.808;413.944.002.294.183
2022S003502    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Casanova                               ;0582 0582;Dimecres;2022;6;Juny;8;18;Tarda;No és causa del  vianant;0;1;0;1;2;428860,06;4583006,33;214.791.458.425.675;413.936.012.718.362
2022S000150    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;344101;Muntaner / Gràcia                                 ;0034 0036;Dimarts;2022;1;Gener;11;19;Tarda;No és causa del  vianant;0;5;0;5;1;428876,65;4583180,87;214.809.249.247.209;413.951.747.579.590
2022S001614    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;23403;Aribau                                            ;0217 0219;Diumenge;2022;3;Març;20;3;Nit;No és causa del  vianant;0;0;0;0;2;428915,93;4583331,55;214.854.460.941.399;413.965.353.530.944
2022S003438    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;46103;Bori i Fontestà / Ganduxer                        ;0020 0020;Diumenge;2022;6;Juny;5;15;Tarda;No és causa del  vianant;0;1;0;1;2;428083,42;4582947,19;213.863.261.144.068;413.929.994.867.360
2022S007358    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes                                            ;0169B0169B;Dimecres;2022;11;Novembre;30;18;Tarda;No és causa del  vianant;0;1;0;1;2;429346,74;4583264,34;215.370.540.728.141;413.959.680.167.360
2022S004941    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes / Comte de Salvatierra                     ;0173 0173;Dimarts;2022;8;Agost;16;19;Tarda;No és causa del  vianant;0;1;0;1;2;429356,23;4583269,25;215.381.834.358.276;413.960.130.738.115
2022S000206    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;32700;Balmes / Comte de Salvatierra                     ;0173 0173;Divendres;2022;1;Gener;14;16;Tarda;No és causa del  vianant;0;1;0;1;2;429356,23;4583269,25;215.381.834.358.276;413.960.130.738.115
2022S005939    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Ganduxer                               ;0626 0626;Dilluns;2022;10;Octubre;3;20;Tarda;No és causa del  vianant;0;0;0;0;1;428145,43;4582763,57;213.939.607.812.880;413.913.512.395.186
2022S004519    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;144601;Diagonal / Ganduxer                               ;0626 0626;Dissabte;2022;7;Juliol;23;14;Tarda;No és causa del  vianant;0;1;0;1;2;428145,43;4582763,57;213.939.607.812.880;413.913.512.395.186
