Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;NK_ Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_Lloc_atropellament_vianant;Descripcio_Motiu_desplaçament_vianant;Descripcio_Motiu_desplaçament_conductor;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y
2016S005419    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1280000;Dilluns;2016;7;Juliol;11;Matí;9;No és causa del  vianant;Furgoneta;Home;59;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430450,5;4579358,49
2016S005420    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0091 0091;Dilluns;2016;7;Juliol;11;Matí;8;No és causa del  vianant;Bicicleta;Dona;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431946,11;4583083,62
2016S005421    ;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;297001;Sant Antoni Maria Claret;0003 0003;Dilluns;2016;7;Juliol;11;Matí;9;No és causa del  vianant;Motocicleta;Home;57;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430150,41;4584032
2016S005423    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0378 0378;Dilluns;2016;7;Juliol;11;Matí;9;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430936,44;4583457,79
2016S005424    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0393 0393;Dilluns;2016;7;Juliol;11;Matí;10;No és causa del  vianant;Motocicleta;Home;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431042,7;4583608,15
2016S005426    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0120X0120X;Dilluns;2016;7;Juliol;11;Matí;11;No és causa del  vianant;Motocicleta;Dona;15;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;433115,79;4584408,56
2016S005426    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0120X0120X;Dilluns;2016;7;Juliol;11;Matí;11;No és causa del  vianant;Motocicleta;Dona;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433115,79;4584408,56
2016S005426    ;10;Sant Martí;71;Provençals del Poblenou;42306;Bilbao;0120X0120X;Dilluns;2016;7;Juliol;11;Matí;11;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433115,79;4584408,56
2016S005427    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0002 0004;Dilluns;2016;7;Juliol;11;Matí;13;No és causa del  vianant;Motocicleta;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430711,98;4582406,03
2016S005427    ;2;Eixample;7;la Dreta de l'Eixample;148307;Gràcia;0002 0004;Dilluns;2016;7;Juliol;11;Matí;13;No és causa del  vianant;Motocicleta;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430711,98;4582406,03
2016S005428    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0244 0244;Dilluns;2016;7;Juliol;11;Matí;13;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431451,55;4584027,43
2016S005429    ;4;Les Corts;19;les Corts;144601;Diagonal;0565X0565X;Dilluns;2016;7;Juliol;11;Matí;10;No és causa del  vianant;Autobús;Dona;Desconegut;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;427744,91;4582602,46
2016S005430    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1530000;Dilluns;2016;7;Juliol;11;Matí;12;No és causa del  vianant;Turismo;Dona;3;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428721,64;4578112,98
2016S005431    ;8;Nou Barris;45;Porta;255500;Piferrer;0117 0117;Dilluns;2016;7;Juliol;11;Tarda;14;No és causa del  vianant;Motocicleta;Home;53;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431437,01;4587327,45
2016S005432    ;2;Eixample;7;la Dreta de l'Eixample;309406;Sant Pere;0001 0001;Dilluns;2016;7;Juliol;11;Tarda;15;No és causa del  vianant;Motocicleta;Home;60;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430741,88;4582396,64
2016S005433    ;1;Ciutat Vella;1;el Raval;250904;Pelai;0040 0040;Dilluns;2016;7;Juliol;11;Matí;12;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit greu;430492,36;4582098,42
2016S005434    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0059 0059;Dilluns;2016;7;Juliol;11;Tarda;15;No és causa del  vianant;Motocicleta;Home;20;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429802,95;4582217,69
2016S005435    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0707 0707;Dilluns;2016;7;Juliol;11;Tarda;16;No és causa del  vianant;Taxi;Dona;56;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;431422,94;4583423,63
2016S005437    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);790000;Dilluns;2016;7;Juliol;11;Tarda;14;No és causa del  vianant;Furgoneta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433473,3;4582905,96
2016S005437    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);790000;Dilluns;2016;7;Juliol;11;Tarda;14;No és causa del  vianant;Turismo;Dona;54;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433473,3;4582905,96
2016S005437    ;10;Sant Martí;68;el Poblenou;701266;Litoral (Llobregat);790000;Dilluns;2016;7;Juliol;11;Tarda;14;No és causa del  vianant;Turismo;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433473,3;4582905,96
2016S005438    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0015 0015;Dilluns;2016;7;Juliol;11;Tarda;16;No és causa del  vianant;Motocicleta;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429278,37;4581082,4
2016S005439    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;232800;Bisbe Sivilla;0032 0032;Dilluns;2016;7;Juliol;11;Tarda;15;No és causa del  vianant;Motocicleta;Dona;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427778,22;4584228,55
2016S005440    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;143904;General Mitre;0041 0041;Dilluns;2016;7;Juliol;11;Tarda;15;No és causa del  vianant;Motocicleta;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427634,89;4583149,91
2016S005441    ;6;Gràcia;30;la Salut;344000;Dalt;0098U0098U;Dilluns;2016;7;Juliol;11;Tarda;16;Altres;Autobús;Home;26;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429679,86;4584927,5
2016S005441    ;6;Gràcia;30;la Salut;344000;Dalt;0098U0098U;Dilluns;2016;7;Juliol;11;Tarda;16;Altres;Autobús;Home;37;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429679,86;4584927,5
2016S005442    ;2;Eixample;7;la Dreta de l'Eixample;18505;Aragó;0381 0381;Dilluns;2016;7;Juliol;11;Tarda;15;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430997,21;4583561,79
2016S005443    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0099X0099X;Dilluns;2016;7;Juliol;11;Tarda;19;No és causa del  vianant;Turismo;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;434933,43;4584614,94
2016S005443    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;Garcia Fària;0099X0099X;Dilluns;2016;7;Juliol;11;Tarda;19;No és causa del  vianant;Turismo;Home;49;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;434933,43;4584614,94
2016S005444    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;701414;C-31;20630000;Dilluns;2016;7;Juliol;11;Tarda;18;No és causa del  vianant;Bicicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432505,8;4584412,61
2016S005445    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0171 0171;Dilluns;2016;7;Juliol;11;Tarda;19;No és causa del  vianant;Bicicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429080,84;4582373,52
2016S005446    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;189009;Ricardo Villa;0001 0001;Dilluns;2016;7;Juliol;11;Tarda;20;No és causa del  vianant;Ciclomotor;Dona;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427568,29;4582915,81
2016S005447    ;4;Les Corts;20;la Maternitat i Sant Ramon;700906;Manuel Azaña;0002 0002;Dilluns;2016;7;Juliol;11;Tarda;20;No és causa del  vianant;Turismo;Dona;21;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;425757,3;4581247,67
2016S005447    ;4;Les Corts;20;la Maternitat i Sant Ramon;700906;Manuel Azaña;0002 0002;Dilluns;2016;7;Juliol;11;Tarda;20;No és causa del  vianant;Turismo;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;425757,3;4581247,67
2016S005450    ;3;Sants-Montjuïc;18;Sants;48404;Brasil;0058 0060;Dimarts;2016;7;Juliol;12;Nit;2;No és causa del  vianant;Motocicleta;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427304,28;4581433,58
2016S005451    ;2;Eixample;6;la Sagrada Família;350308;València;0441 0441;Dimarts;2016;7;Juliol;12;Matí;8;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431248,17;4583986,83
2016S005452    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0643 0643;Dimarts;2016;7;Juliol;12;Matí;8;No és causa del  vianant;Bicicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;426498,61;4582192,05
2016S005453    ;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;115206;Espinoi;0006 0006;Dimarts;2016;7;Juliol;12;Matí;8;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428273,55;4584892,03
2016S005454    ;4;Les Corts;19;les Corts;16703;Anglesola;0047 0047;Dimarts;2016;7;Juliol;12;Matí;9;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427875,83;4582751,19
2016S005455    ;10;Sant Martí;71;Provençals del Poblenou;701414;C-31;20750000;Dimarts;2016;7;Juliol;12;Matí;9;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433366,47;4585249,15
2016S005456    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;37408;Beethoven;0002 0002;Dimarts;2016;7;Juliol;12;Matí;10;No és causa del  vianant;Motocicleta;Home;53;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428356,38;4582894,99
2016S005457    ;2;Eixample;7;la Dreta de l'Eixample;350308;València;0247 0247;Dimarts;2016;7;Juliol;12;Matí;11;No és causa del  vianant;Motocicleta;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430123,33;4582885,54
2016S005458    ;9;Sant Andreu;62;el Congrés i els Indians;121402;Felip II;0163 0163;Dimarts;2016;7;Juliol;12;Matí;12;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431734,1;4586353,56
2016S005459    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0645 0645;Dimarts;2016;7;Juliol;12;Matí;12;No és causa del  vianant;Autobús;Home;19;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;426268,48;4582116,12
2016S005461    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0186 0186;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Dona;33;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428133,39;4580116,62
2016S005461    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0186 0186;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428133,39;4580116,62
2016S005462    ;3;Sants-Montjuïc;18;Sants;312400;Sants;0129 0129;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427686,13;4580990,78
2016S005463    ;9;Sant Andreu;57;la Trinitat Vella;209900;Meridiana;0694X0694X;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432323,88;4589136,09
2016S005464    ;7;Horta-Guinardó;34;Can Baró;67001;Carmel;0046 0046;Dimarts;2016;7;Juliol;12;Matí;13;No és causa del  vianant;Motocicleta;Home;33;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429653,43;4585647,76
2016S005466    ;3;Sants-Montjuïc;11;el Poble Sec;230601;Mare de Déu de Port;0054C0054C;Dimarts;2016;7;Juliol;12;Matí;13;No és causa del  vianant;Motocicleta;Home;54;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429532,72;4578484,43
2016S005467    ;2;Eixample;7;la Dreta de l'Eixample;247659;Pau Claris;0158 0160;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430259,48;4583119,58
2016S005468    ;3;Sants-Montjuïc;17;Sants - Badal;286402;Roger;0069 0069;Dimarts;2016;7;Juliol;12;Matí;12;No és causa del  vianant;Bicicleta;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427284,54;4581274,56
2016S005469    ;10;Sant Martí;73;la Verneda i la Pau;153205;Guipúscoa;0138 0138;Dimarts;2016;7;Juliol;12;Tarda;15;No és causa del  vianant;Ciclomotor;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433561,94;4586017,93
2016S005470    ;8;Nou Barris;49;Canyelles;701267;Dalt (Besòs);1390000;Dimarts;2016;7;Juliol;12;Tarda;15;No és causa del  vianant;Motocicleta;Home;56;Conductor;Desconegut;Desconegut;Desconegut;Ferit greu;430704,85;4588448,47
2016S005471    ;9;Sant Andreu;59;el Bon Pastor;151957;Guayaquil;0041B0041B;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433599,21;4588720,08
2016S005472    ;2;Eixample;7;la Dreta de l'Eixample;169409;Corts Catalanes;0664 0668;Dimarts;2016;7;Juliol;12;Tarda;16;No és causa del  vianant;Ciclomotor;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430835,03;4582761,25
2016S005473    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0129 0131;Dimarts;2016;7;Juliol;12;Tarda;14;No és causa del  vianant;Motocicleta;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429483,38;4582258,34
2016S005474    ;4;Les Corts;21;Pedralbes;701267;Dalt (Besòs);600000;Dimarts;2016;7;Juliol;12;Tarda;16;No és causa del  vianant;Motocicleta;Home;52;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;425648,78;4583019,77
2016S005475    ;2;Eixample;6;la Sagrada Família;76807;Sardenya;0334 0334;Dimarts;2016;7;Juliol;12;Tarda;17;No és causa del  vianant;Ciclomotor;Dona;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430926,82;4584158,08
2016S005475    ;2;Eixample;6;la Sagrada Família;76807;Sardenya;0334 0334;Dimarts;2016;7;Juliol;12;Tarda;17;No és causa del  vianant;Ciclomotor;Dona;8;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430926,82;4584158,08
2016S005476    ;2;Eixample;10;Sant Antoni;54509;Calàbria;0041 0041;Dimarts;2016;7;Juliol;12;Tarda;16;No és causa del  vianant;Ciclomotor;Dona;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429683,31;4581194,88
2016S005477    ;2;Eixample;7;la Dreta de l'Eixample;350308;València;0219 0223;Dimarts;2016;7;Juliol;12;Tarda;17;No és causa del  vianant;Bicicleta;Home;51;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429943,13;4582708,74
2016S005478    ;2;Eixample;6;la Sagrada Família;89004;Consell de Cent;0591 0591;Dimarts;2016;7;Juliol;12;Tarda;18;No és causa del  vianant;Bicicleta;Home;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431901,43;4584250,51
2016S005479    ;6;Gràcia;31;la Vila de Gràcia;344000;Dalt;0024 0024;Dimarts;2016;7;Juliol;12;Tarda;18;No és causa del  vianant;Motocicleta;Dona;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429291,03;4584664,69
2016S005480    ;3;Sants-Montjuïc;11;el Poble Sec;273400;Radas;0012 0012;Dimarts;2016;7;Juliol;12;Tarda;19;No és causa del  vianant;Autobús;Dona;71;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429913,73;4580754,93
2016S005481    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701481;Longitudinal 9;0065 0067;Dimarts;2016;7;Juliol;12;Tarda;19;No és causa del  vianant;Turismo;Home;45;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;426578,76;4575919,21
2016S005482    ;10;Sant Martí;65;el Clot;209900;Meridiana;0081 0083;Dimarts;2016;7;Juliol;12;Tarda;18;No és causa del  vianant;Bicicleta;Dona;Desconegut;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;432102,88;4584254,53
2016S005483    ;4;Les Corts;19;les Corts;278302;Reina Maria Cristina;9997 9997;Dimarts;2016;7;Juliol;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427178,74;4582432,92
2016S005484    ;4;Les Corts;20;la Maternitat i Sant Ramon;144601;Diagonal;0653 0659;Dimarts;2016;7;Juliol;12;Tarda;18;No és causa del  vianant;Turismo;Home;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;425772,51;4581960,58
2016S005485    ;2;Eixample;7;la Dreta de l'Eixample;349207;Universitat;0011 0011;Dimarts;2016;7;Juliol;12;Tarda;20;No és causa del  vianant;Bicicleta;Dona;83;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;430256,31;4582167,67
2016S005486    ;4;Les Corts;21;Pedralbes;232403;Bisbe Català;0007 0007;Dimarts;2016;7;Juliol;12;Tarda;16;No és causa del  vianant;Autobús;Dona;58;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;426033,75;4583290,05
2016S005487    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;51500;Buïgas;0001 0001;Dimarts;2016;7;Juliol;12;Tarda;21;No és causa del  vianant;Turismo;Home;19;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;427346;4582943,86
2016S005488    ;10;Sant Martí;71;Provençals del Poblenou;94300;Cristóbal de Moura;0021 0021;Dimarts;2016;7;Juliol;12;Tarda;19;No és causa del  vianant;Motocicleta;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;433479,56;4584631,33
2016S005490    ;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;143904;General Mitre;0169 0171;Dimarts;2016;7;Juliol;12;Nit;22;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428210,5;4584196,73
2016S005491    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla;0134 0134;Dimarts;2016;7;Juliol;12;Tarda;21;Creuar per fora pas de vianants;Motocicleta;Dona;38;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;430764,82;4582013,16
2016S005491    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla;0134 0134;Dimarts;2016;7;Juliol;12;Tarda;21;Creuar per fora pas de vianants;Motocicleta;Home;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430764,82;4582013,16
2016S005491    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla;0134 0134;Dimarts;2016;7;Juliol;12;Tarda;21;Creuar per fora pas de vianants;Motocicleta;Home;40;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;430764,82;4582013,16
2016S005493    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dimarts;2016;7;Juliol;12;Nit;23;No és causa del  vianant;Ciclomotor;Dona;23;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;427556,27;4582525,23
2016S005493    ;4;Les Corts;19;les Corts;144601;Diagonal;0579 0587;Dimarts;2016;7;Juliol;12;Nit;23;No és causa del  vianant;Ciclomotor;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427556,27;4582525,23
2016S005494    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0112 0112;Dimecres;2016;7;Juliol;13;Nit;1;No és causa del  vianant;Turismo;Dona;22;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429536,75;4582521,2
2016S005494    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;223606;Muntaner;0112 0112;Dimecres;2016;7;Juliol;13;Nit;1;No és causa del  vianant;Turismo;Home;44;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429536,75;4582521,2
2016S005495    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;90400;Alberes;0025 0025;Dimecres;2016;7;Juliol;13;Nit;1;No és causa del  vianant;Motocicleta;Dona;18;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;425326,76;4585369,07
2016S005495    ;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;90400;Alberes;0025 0025;Dimecres;2016;7;Juliol;13;Nit;1;No és causa del  vianant;Motocicleta;Dona;22;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;425326,76;4585369,07
2016S005496    ;2;Eixample;5;el Fort Pienc;169409;Corts Catalanes;0708 0708;Dimecres;2016;7;Juliol;13;Nit;2;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431269,03;4583184,91
2016S005498    ;-1;Desconegut;-1;Desconegut;-1;NÚMERO 3 / E                                      ;;Dimecres;2016;7;Juliol;13;Nit;5;No és causa del  vianant;Camión > 3,5 Tm;Home;50;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;427265.97 ;4576644.81
2016S005499    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;209900;Meridiana;0020 0022;Dimecres;2016;7;Juliol;13;Matí;7;No és causa del  vianant;Taxi;Home;51;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;432142,15;4582983,47
2016S005500    ;7;Horta-Guinardó;41;la Vall d'Hebron;701268;Dalt (Llobregat);0004S0000;Dimecres;2016;7;Juliol;13;Matí;8;No és causa del  vianant;Motocicleta;Dona;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428786,86;4587440,81
2016S005501    ;7;Horta-Guinardó;34;Can Baró;5707;Albert Llanas;0019 0019;Dimecres;2016;7;Juliol;13;Matí;9;Creuar per fora pas de vianants;Ciclomotor;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429753,16;4585503,33
2016S005501    ;7;Horta-Guinardó;34;Can Baró;5707;Albert Llanas;0019 0019;Dimecres;2016;7;Juliol;13;Matí;9;Creuar per fora pas de vianants;Ciclomotor;Dona;59;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429753,16;4585503,33
2016S005501    ;7;Horta-Guinardó;34;Can Baró;5707;Albert Llanas;0019 0019;Dimecres;2016;7;Juliol;13;Matí;9;Creuar per fora pas de vianants;Ciclomotor;Home;7;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429753,16;4585503,33
2016S005502    ;3;Sants-Montjuïc;11;el Poble Sec;701266;Litoral (Llobregat);1330000;Dimarts;2016;7;Juliol;12;Tarda;18;No és causa del  vianant;Motocicleta;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430295,52;4579236,94
2016S005503    ;2;Eixample;6;la Sagrada Família;73900;Castillejos;0291 0293;Dimecres;2016;7;Juliol;13;Matí;12;No és causa del  vianant;Motocicleta;Dona;45;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;431290,71;4584528,12
2016S005504    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;175900;Laforja;0146 0146;Dimecres;2016;7;Juliol;13;Matí;12;No és causa del  vianant;Turismo;Dona;81;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428459,54;4583189,34
2016S005505    ;5;Sarrià-Sant Gervasi;24;les Tres Torres;143904;General Mitre;0081 0091;Dimecres;2016;7;Juliol;13;Matí;13;No és causa del  vianant;Motocicleta;Dona;66;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427673,64;4583623,59
2016S005506    ;4;Les Corts;21;Pedralbes;101700;Doctor Ferran;0001 0001;Dimecres;2016;7;Juliol;13;Matí;13;No és causa del  vianant;Motocicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;426929,43;4582443,33
2016S005507    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370531;Número 6 Zona Franca;0052 0052;Dimecres;2016;7;Juliol;13;Matí;13;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427368,35;4575151,17
2016S005508    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1170000;Dimecres;2016;7;Juliol;13;Tarda;14;No és causa del  vianant;Turismo;Dona;5;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430972,7;4580188,48
2016S005508    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1170000;Dimecres;2016;7;Juliol;13;Tarda;14;No és causa del  vianant;Turismo;Home;3;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430972,7;4580188,48
2016S005509    ;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;8501;Alfons XII;0054 0054;Dimecres;2016;7;Juliol;13;Tarda;14;No és causa del  vianant;Motocicleta;Dona;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428908,19;4583676,59
2016S005510    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;350308;València;0143 0143;Dimecres;2016;7;Juliol;13;Tarda;14;No és causa del  vianant;Motocicleta;Dona;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429520,93;4582298,1
2016S005511    ;3;Sants-Montjuïc;11;el Poble Sec;316809;Santa Madrona;0038 0038;Dimecres;2016;7;Juliol;13;Tarda;14;No és causa del  vianant;Ciclomotor;Dona;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429728,36;4580390,16
