Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;NK_ Any;Mes_ any;Nom_mes;Dia_mes;Descripcio_torn;Hora_dia;Descripcio_causa_vianant;Desc_Tipus_vehicle_implicat;Descripcio_sexe;Edat;Descripcio_tipus_persona;Descripcio_Lloc_atropellament_vianant;Descripcio_Motiu_desplaçament_vianant;Descripcio_Motiu_desplaçament_conductor;Descripcio_victimitzacio;Coordenada_UTM_X;Coordenada_UTM_Y
2015S009228;6;Gràcia;31;la Vila de Gràcia;148205;Gràcia;0002 0002;Divendres;2015;12;Desembre;4;Desconegut;1;No és causa del  vianant;Autobús;Dona;58;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429704,25;4583506,68
2015S009228;6;Gràcia;31;la Vila de Gràcia;148205;Gràcia;0002 0002;Divendres;2015;12;Desembre;4;Desconegut;1;No és causa del  vianant;Autobús;Home;68;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429704,25;4583506,68
2015S002844;6;Gràcia;31;la Vila de Gràcia;206403;Gran de Gràcia;0199 0199;Dijous;2015;4;Abril;16;Desconegut;6;No és causa del  vianant;Motocicleta;Home;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429185,35;4584175,21
2015S008142;6;Gràcia;31;la Vila de Gràcia;341908;Torrijos;0012 0012;Dijous;2015;10;Octubre;29;Desconegut;7;No és causa del  vianant;Turismo;Dona;73;Vianant;Desconegut;Desconegut;Desconegut;Ferit greu;429850,28;4584004,48
2015S001983;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;9606;Alió;0006 0006;Diumenge;2015;3;Març;15;Desconegut;9;No és causa del  vianant;Turismo;Home;30;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430440,47;4583981,79
2015S003469;6;Gràcia;31;la Vila de Gràcia;356508;Venus;0005 0005;Dijous;2015;5;Maig;7;Desconegut;2;No és causa del  vianant;Ciclomotor;Dona;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430062,15;4583674,41
2015S004930;6;Gràcia;31;la Vila de Gràcia;340406;Torrent de les Flors;0038 0038;Divendres;2015;6;Juny;26;Desconegut;3;No és causa del  vianant;Cuadriciclo <75cc;Home;45;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429953,94;4584331,51
2015S009105;6;Gràcia;31;la Vila de Gràcia;340406;Torrent de les Flors;0041 0041;Dilluns;2015;11;Novembre;30;Desconegut;9;No és causa del  vianant;Autobús;Dona;47;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429920,69;4584361,07
2015S000109;6;Gràcia;31;la Vila de Gràcia;340406;Torrent de les Flors;0061 0061;Dimecres;2015;1;Gener;7;Desconegut;8;No és causa del  vianant;Bicicleta;Dona;21;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429875,82;4584421,85
2015S006986;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;31300;Bailèn;0238 0238;Dijous;2015;9;Setembre;17;Desconegut;9;No és causa del  vianant;Motocicleta;Dona;35;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430063,29;4584087,43
2015S001917;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;161407;Indústria;0003 0003;Divendres;2015;3;Març;13;Desconegut;8;No és causa del  vianant;Motocicleta;Dona;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430242,6;4583934,61
2015S009590;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;-1;Desconegut;Desconegut;Dimecres;2015;12;Desembre;16;Desconegut;5;No és causa del  vianant;Motocicleta;Dona;39;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;-1;-1
2015S000150;6;Gràcia;31;la Vila de Gràcia;58408;Camprodon;0025 0025;Dijous;2015;1;Gener;8;Desconegut;4;No és causa del  vianant;Motocicleta;Home;51;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430224,5;4583818,29
2015S008814;6;Gràcia;31;la Vila de Gràcia;109203;Encarnació;0016 0016;Dissabte;2015;11;Novembre;21;Desconegut;10;No és causa del  vianant;Turismo;Dona;33;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429768,04;4584310,32
2015S008814;6;Gràcia;31;la Vila de Gràcia;109203;Encarnació;0016 0016;Dissabte;2015;11;Novembre;21;Desconegut;10;No és causa del  vianant;Turismo;Dona;40;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429768,04;4584310,32
2015S000943;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;149605;Grassot;0073 0073;Divendres;2015;2;Febrer;6;Desconegut;6;No és causa del  vianant;Motocicleta;Home;29;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430390,09;4584206,7
2015S006224;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;76807;Sardenya;0541 0543;Dissabte;2015;8;Agost;15;Desconegut;2;No és causa del  vianant;Motocicleta;Dona;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430117,54;4584996,63
2015S004955;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;289105;Rosselló;0413 0413;Dissabte;2015;6;Juny;27;Desconegut;12;No és causa del  vianant;Motocicleta;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430850,27;4584160,89
2015S001457;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;289105;Rosselló;0413 0413;Dimecres;2015;2;Febrer;25;Desconegut;12;No és causa del  vianant;Ciclomotor;Dona;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430850,27;4584160,89
2015S006583;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;289105;Rosselló;0377 0377;Dimarts;2015;9;Setembre;1;Desconegut;6;No és causa del  vianant;Motocicleta;Dona;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430721,93;4584035,24
2015S007307;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;90502;Còrsega;0517I0517I;Dimarts;2015;9;Setembre;29;Desconegut;1;No és causa del  vianant;Motocicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430716,07;4584262,73
2015S006445;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;109203;Encarnació;0133 0133;Dimecres;2015;8;Agost;26;Desconegut;9;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430247,22;4584715,97
2015S001467;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;184708;Llavallol;0014 0014;Dimecres;2015;2;Febrer;25;Desconegut;5;Desobeir el senyal del semàfor;Motocicleta;Dona;43;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430507,6;4584292,61
2015S006649;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;356304;Ventalló;0060 0060;Dijous;2015;9;Setembre;3;Desconegut;8;No és causa del  vianant;Motocicleta;Dona;10;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430278,03;4584675,9
2015S009420;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;286504;Roger de Flor;0282 0282;Divendres;2015;12;Desembre;11;Desconegut;2;No és causa del  vianant;Turismo;Home;67;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430457,44;4584067,48
2015S009420;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;286504;Roger de Flor;0282 0282;Divendres;2015;12;Desembre;11;Desconegut;2;No és causa del  vianant;Turismo;Home;Desconegut;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430457,44;4584067,48
2015S003756;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;287609;Romans;0002 0004;Divendres;2015;5;Maig;15;Desconegut;9;No és causa del  vianant;Motocicleta;Home;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430231,67;4584485,39
2015S003756;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;287609;Romans;0002 0004;Divendres;2015;5;Maig;15;Desconegut;9;No és causa del  vianant;Ciclomotor;Dona;16;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430231,67;4584485,39
2015S000374;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;168202;Joaquim Ruyra;0010 0014;Divendres;2015;1;Gener;16;Desconegut;3;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430179,64;4584395,41
2015S009529;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;234453;Camil Oliveras;0004 0004;Dimarts;2015;12;Desembre;15;Desconegut;9;No és causa del  vianant;Motocicleta;Dona;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429931,27;4584943,25
2015S000076;7;Horta-Guinardó;38;la Teixonera;295006;Samaniego;0003 0003;Dilluns;2015;1;Gener;5;Desconegut;6;Altres;Motocicleta;Dona;13;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428445,8;4586212,01
2015S007394;7;Horta-Guinardó;38;la Teixonera;22400;Arenys;0031 0031;Divendres;2015;10;Octubre;2;Desconegut;6;No és causa del  vianant;Turismo;Dona;2;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428461,64;4586169,39
2015S008348;7;Horta-Guinardó;38;la Teixonera;352507;Vall d'Hebron;0116 0116;Dijous;2015;11;Novembre;5;Desconegut;6;No és causa del  vianant;Motocicleta;Home;41;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428341,16;4586195,82
2015S007411;7;Horta-Guinardó;38;la Teixonera;352507;Vall d'Hebron;0118 0118;Divendres;2015;10;Octubre;2;Desconegut;10;No és causa del  vianant;Motocicleta;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428341,16;4586195,82
2015S007311;7;Horta-Guinardó;38;la Teixonera;143802;General Mendoza;0011 0011;Dimecres;2015;9;Setembre;30;Desconegut;9;No és causa del  vianant;Motocicleta;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428389,69;4586121,14
2015S002195;7;Horta-Guinardó;38;la Teixonera;120603;Fastenrath;0109 0109;Dilluns;2015;3;Març;23;Desconegut;8;No és causa del  vianant;Motocicleta;Home;19;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428966,94;4586282,25
2015S009974;7;Horta-Guinardó;39;Sant Genís dels Agudells;336169;Tiro;0001 0003;Dimecres;2015;12;Desembre;30;Desconegut;6;No és causa del  vianant;Turismo;Home;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428326,65;4586438,97
2015S008789;7;Horta-Guinardó;39;Sant Genís dels Agudells;336169;Tiro;0001 0003;Divendres;2015;11;Novembre;20;Desconegut;6;No és causa del  vianant;Motocicleta;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428326,65;4586438,97
2015S009665;7;Horta-Guinardó;39;Sant Genís dels Agudells;287755;Romeu;0002 0002;Dissabte;2015;12;Desembre;19;Desconegut;8;No és causa del  vianant;Turismo;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428174,42;4586181,58
2015S006330;7;Horta-Guinardó;39;Sant Genís dels Agudells;295108;Samaria;0002U0002U;Divendres;2015;8;Agost;21;Desconegut;11;No és causa del  vianant;Motocicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428104;4586177,62
2015S002362;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;50000;Dissabte;2015;3;Març;28;Desconegut;12;No és causa del  vianant;Turismo;Home;20;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428051,79;4586089,73
2015S009940;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;0275 0275;Dimarts;2015;12;Desembre;29;Desconegut;4;No és causa del  vianant;Motocicleta;Home;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427749,72;4587228,01
2015S002534;7;Horta-Guinardó;39;Sant Genís dels Agudells;148409;Sant Cugat;0283 0283;Dissabte;2015;4;Abril;4;Desconegut;11;No és causa del  vianant;Turismo;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427734,97;4587368,28
2015S003438;7;Horta-Guinardó;41;la Vall d'Hebron;700833;Joan Cornudella;0013 0013;Dimecres;2015;5;Maig;6;Desconegut;3;No és causa del  vianant;Motocicleta;Dona;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428960,17;4587493,36
2015S008064;7;Horta-Guinardó;40;Montbau;298401;Sant Cebrià;0139I0139I;Dimarts;2015;10;Octubre;27;Desconegut;6;No és causa del  vianant;Motocicleta;Home;58;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;427482,27;4587970,2
2015S000303;7;Horta-Guinardó;40;Montbau;298401;Sant Cebrià;0142 0142;Dimecres;2015;1;Gener;14;Desconegut;9;No és causa del  vianant;Turismo;Dona;19;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;427727,28;4588125,25
2015S006135;7;Horta-Guinardó;40;Montbau;352507;Vall d'Hebron;0117 0117;Dimarts;2015;8;Agost;11;Desconegut;8;No és causa del  vianant;Turismo;Dona;30;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428431,36;4586574,43
2015S002253;7;Horta-Guinardó;39;Sant Genís dels Agudells;326008;Sinaí;0016 0016;Dimarts;2015;3;Març;24;Desconegut;9;No és causa del  vianant;Bicicleta;Home;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428049,23;4586509,58
2015S005445;7;Horta-Guinardó;39;Sant Genís dels Agudells;326008;Sinaí;0016X0016X;Dimecres;2015;7;Juliol;15;Desconegut;10;No és causa del  vianant;Furgoneta;Dona;74;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;428048,68;4586503,75
2015S002601;7;Horta-Guinardó;41;la Vall d'Hebron;352507;Vall d'Hebron;0232 0232;Dimecres;2015;4;Abril;8;Desconegut;1;No és causa del  vianant;Turismo;Home;59;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428844,53;4587519,37
2015S009973;7;Horta-Guinardó;41;la Vall d'Hebron;352507;Vall d'Hebron;0234 0234;Dimecres;2015;12;Desembre;30;Desconegut;3;No és causa del  vianant;Ciclomotor;Home;18;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428844,53;4587519,37
2015S003585;7;Horta-Guinardó;36;la Font d'en Fargues;121005;Frederic Rahola;0045I0045I;Dilluns;2015;5;Maig;11;Desconegut;9;No és causa del  vianant;Motocicleta;Dona;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430478,24;4586551,01
2015S005320;7;Horta-Guinardó;41;la Vall d'Hebron;700824;Basses d'Horta;0005 0005;Dijous;2015;7;Juliol;9;Desconegut;7;No és causa del  vianant;Motocicleta;Dona;27;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428630,19;4586546,85
2015S002378;7;Horta-Guinardó;41;la Vall d'Hebron;700822;Martí-Codolar;0010X0010X;Dissabte;2015;3;Març;28;Desconegut;6;No és causa del  vianant;Turismo;Dona;31;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428953,86;4586763,12
2015S003417;7;Horta-Guinardó;42;la Clota;194701;Marcel·lí;0009 0009;Dimarts;2015;5;Maig;5;Desconegut;7;No és causa del  vianant;Motocicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429340,33;4587057,11
2015S001665;7;Horta-Guinardó;41;la Vall d'Hebron;700828;Pare Mariana;0013X0013X;Dimecres;2015;3;Març;4;Desconegut;6;No és causa del  vianant;Turismo;Dona;25;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428967,93;4587038,43
2015S002317;7;Horta-Guinardó;41;la Vall d'Hebron;700828;Pare Mariana;0015 0015;Dijous;2015;3;Març;26;Desconegut;5;No és causa del  vianant;Autobús;Home;79;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429088,04;4587007,77
2015S002158;7;Horta-Guinardó;41;la Vall d'Hebron;700828;Pare Mariana;0015 0015;Dissabte;2015;3;Març;21;Desconegut;5;No és causa del  vianant;Turismo;Dona;49;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429088,04;4587007,77
2015S009840;7;Horta-Guinardó;41;la Vall d'Hebron;700828;Pare Mariana;0015X0015X;Divendres;2015;12;Desembre;25;Desconegut;12;No és causa del  vianant;Turismo;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429006,9;4587031,62
2015S004237;7;Horta-Guinardó;41;la Vall d'Hebron;700828;Pare Mariana;0015X0015X;Dimarts;2015;6;Juny;2;Desconegut;6;No és causa del  vianant;Motocicleta;Home;24;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429006,9;4587031,62
2015S008796;7;Horta-Guinardó;41;la Vall d'Hebron;700828;Pare Mariana;0016 0016;Divendres;2015;11;Novembre;20;Desconegut;9;No és causa del  vianant;Turismo;Home;50;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428806,7;4587096,23
2015S008448;7;Horta-Guinardó;41;la Vall d'Hebron;700830;Arquitecte Moragas;0006B0006B;Dilluns;2015;11;Novembre;9;Desconegut;2;No és causa del  vianant;Turismo;Home;63;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428895,2;4587349,58
2015S008346;7;Horta-Guinardó;41;la Vall d'Hebron;700830;Arquitecte Moragas;0006B0006B;Dijous;2015;11;Novembre;5;Desconegut;5;No és causa del  vianant;Turismo;Dona;40;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428895,2;4587349,58
2015S008346;7;Horta-Guinardó;41;la Vall d'Hebron;700830;Arquitecte Moragas;0006B0006B;Dijous;2015;11;Novembre;5;Desconegut;5;No és causa del  vianant;Turismo;Dona;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428895,2;4587349,58
2015S003938;7;Horta-Guinardó;36;la Font d'en Fargues;19701;Arc de Sant Martí;0037 0037;Divendres;2015;5;Maig;22;Desconegut;3;No és causa del  vianant;Motocicleta;Home;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430768,3;4586632,95
2015S003143;7;Horta-Guinardó;41;la Vall d'Hebron;700830;Arquitecte Moragas;0017 0017;Dissabte;2015;4;Abril;25;Desconegut;8;No és causa del  vianant;Turismo;Dona;56;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428862,88;4587368,02
2015S002274;7;Horta-Guinardó;36;la Font d'en Fargues;121005;Frederic Rahola;0071 0071;Dimecres;2015;3;Març;25;Desconegut;1;No és causa del  vianant;Motocicleta;Dona;39;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430663,08;4586393,83
2015S009477;7;Horta-Guinardó;41;la Vall d'Hebron;352507;Vall d'Hebron;0000 0000;Diumenge;2015;12;Desembre;13;Desconegut;6;No és causa del  vianant;Motocicleta;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428603,33;4586835,63
2015S001511;7;Horta-Guinardó;41;la Vall d'Hebron;352507;Vall d'Hebron;0144 0144;Dijous;2015;2;Febrer;26;Desconegut;9;No és causa del  vianant;Ciclomotor;Home;19;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;428507,04;4586566,4
2015S004399;7;Horta-Guinardó;36;la Font d'en Fargues;99008;Descans;0017 0017;Dilluns;2015;6;Juny;8;Desconegut;8;No és causa del  vianant;Motocicleta;Dona;54;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430375,72;4586146,64
2015S006963;7;Horta-Guinardó;36;la Font d'en Fargues;248800;Pedrell;0078 0078;Dimecres;2015;9;Setembre;16;Desconegut;1;No és causa del  vianant;Motocicleta;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430312,84;4586410,14
2015S009346;7;Horta-Guinardó;36;la Font d'en Fargues;136501;Font de la Mulassa;0008 0008;Dimecres;2015;12;Desembre;9;Desconegut;3;Creuar per fora pas de vianants;Turismo;Dona;15;Vianant;Desconegut;Desconegut;Desconegut;Ferit greu;430001,99;4586474,66
2015S000062;7;Horta-Guinardó;36;la Font d'en Fargues;198906;Marquès de Foronda;0031E0031E;Dilluns;2015;1;Gener;5;Desconegut;11;No és causa del  vianant;Turismo;Home;31;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429819,96;4586516,38
2015S003523;7;Horta-Guinardó;36;la Font d'en Fargues;344702;Trèvol;0007 0007;Divendres;2015;5;Maig;8;Desconegut;5;Altres;Turismo;Home;13;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;430496,51;4586617,99
2015S005349;7;Horta-Guinardó;43;Horta;186204;Lloret de Mar;0069 0069;Divendres;2015;7;Juliol;10;Desconegut;7;No és causa del  vianant;Turismo;Home;30;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429694,27;4587687,7
2015S005349;7;Horta-Guinardó;43;Horta;186204;Lloret de Mar;0069 0069;Divendres;2015;7;Juliol;10;Desconegut;7;No és causa del  vianant;Turismo;Dona;21;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429694,27;4587687,7
2015S003516;7;Horta-Guinardó;43;Horta;59900;Canigó;0008 0008;Divendres;2015;5;Maig;8;Desconegut;3;No és causa del  vianant;Motocicleta;Home;17;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;430142,05;4587501,9
2015S002019;7;Horta-Guinardó;43;Horta;352507;Vall d'Hebron;0316 0316;Dimarts;2015;3;Març;17;Desconegut;10;No és causa del  vianant;Turismo;Home;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429873,95;4588068,52
2015S003904;7;Horta-Guinardó;43;Horta;352507;Vall d'Hebron;0320 0320;Dijous;2015;5;Maig;21;Desconegut;8;No és causa del  vianant;Turismo;Home;34;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429873,95;4588068,52
2015S003370;7;Horta-Guinardó;43;Horta;700651;Estatut de Catalunya;0088 0088;Dilluns;2015;5;Maig;4;Desconegut;7;No és causa del  vianant;Motocicleta;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429292,77;4587870,98
2015S006766;7;Horta-Guinardó;43;Horta;700784;Cementiri de Collserola;0014 0014;Dimarts;2015;9;Setembre;8;Desconegut;7;No és causa del  vianant;Motocicleta;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429539,54;4588886,02
2015S004326;7;Horta-Guinardó;43;Horta;59900;Canigó;0059 0059;Divendres;2015;6;Juny;5;Desconegut;9;No és causa del  vianant;Autobús;Dona;35;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429894,84;4587679,04
2015S007761;7;Horta-Guinardó;43;Horta;88602;Congrés;0019 0019;Dijous;2015;10;Octubre;15;Desconegut;9;Creuar per fora pas de vianants;Motocicleta;Home;32;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430182,56;4587657,37
2015S007017;7;Horta-Guinardó;43;Horta;88602;Congrés;0026 0030;Divendres;2015;9;Setembre;18;Desconegut;1;No és causa del  vianant;Autobús;Home;73;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430167,57;4587684,25
2015S001790;7;Horta-Guinardó;43;Horta;352507;Vall d'Hebron;0189 0189;Diumenge;2015;3;Març;8;Desconegut;12;No és causa del  vianant;Turismo;Home;2;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;428999,89;4587910,14
2015S001587;7;Horta-Guinardó;43;Horta;59900;Canigó;0112B0112B;Diumenge;2015;3;Març;1;Desconegut;2;No és causa del  vianant;Turismo;Home;46;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429656,96;4587880,47
2015S001587;7;Horta-Guinardó;43;Horta;59900;Canigó;0112B0112B;Diumenge;2015;3;Març;1;Desconegut;2;No és causa del  vianant;Turismo;Home;60;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;429656,96;4587880,47
2015S003125;7;Horta-Guinardó;43;Horta;157104;Horta;0052 0052;Divendres;2015;4;Abril;24;Desconegut;5;No és causa del  vianant;Ciclomotor;Home;17;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429922,46;4587189,41
2015S008719;7;Horta-Guinardó;43;Horta;201206;Martí i Alsina;0005 0005;Dimecres;2015;11;Novembre;18;Desconegut;8;No és causa del  vianant;Ciclomotor;Home;38;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429964,23;4587247,39
2015S004153;7;Horta-Guinardó;43;Horta;69109;Cartellà;0181 0181;Divendres;2015;5;Maig;29;Desconegut;7;No és causa del  vianant;Motocicleta;Dona;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430249,49;4587098,94
2015S000221;7;Horta-Guinardó;34;Can Baró;170102;Josep Yxart;0004 0004;Dilluns;2015;1;Gener;12;Desconegut;9;No és causa del  vianant;Turismo;Dona;57;Vianant;Desconegut;Desconegut;Desconegut;Ferit lleu;429926,63;4585344,59
2015S006050;7;Horta-Guinardó;43;Horta;58102;Campoamor;0033 0035;Divendres;2015;8;Agost;7;Desconegut;12;No és causa del  vianant;Motocicleta;Home;57;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429614,09;4587457,31
2015S002963;7;Horta-Guinardó;43;Horta;312706;Santa Amàlia;0060 0060;Dilluns;2015;4;Abril;20;Desconegut;3;No és causa del  vianant;Bicicleta;Home;26;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430147,17;4586989,08
2015S005606;7;Horta-Guinardó;43;Horta;316208;Santa Joana d'Arc;0017 0017;Dilluns;2015;7;Juliol;20;Desconegut;11;No és causa del  vianant;Ciclomotor;Dona;28;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429801,6;4586756,95
2015S004651;7;Horta-Guinardó;34;Can Baró;351107;Vallseca;0030 0030;Dimarts;2015;6;Juny;16;Desconegut;7;No és causa del  vianant;Motocicleta;Dona;37;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430142,09;4585392,5
2015S005167;7;Horta-Guinardó;34;Can Baró;351209;Vallseca;0006 0006;Diumenge;2015;7;Juliol;5;Desconegut;1;No és causa del  vianant;Motocicleta;Dona;13;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430155,84;4585375,27
2015S008724;7;Horta-Guinardó;43;Horta;117201;Estoril;0036 0036;Dijous;2015;11;Novembre;19;Desconegut;8;No és causa del  vianant;Motocicleta;Dona;10;Passatger;Desconegut;Desconegut;Desconegut;Ferit lleu;430047,86;4586893,4
2015S003047;7;Horta-Guinardó;37;el Carmel;148602;Gran Vista;0015 0015;Dimecres;2015;4;Abril;22;Desconegut;7;No és causa del  vianant;Ciclomotor;Home;16;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;430234,53;4585945,77
2015S003853;7;Horta-Guinardó;37;el Carmel;54702;Calafell;0020 0022;Dilluns;2015;2;Febrer;9;Desconegut;2;No és causa del  vianant;Turismo;Home;42;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429422,4;4586433,83
2015S001347;7;Horta-Guinardó;37;el Carmel;85900;Conca de Tremp;0002 0002;Dissabte;2015;2;Febrer;21;Desconegut;10;No és causa del  vianant;Turismo;Home;36;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429460,06;4586406,64
2015S003761;7;Horta-Guinardó;37;el Carmel;185700;Llobregós;0161 0165;Divendres;2015;5;Maig;15;Desconegut;8;No és causa del  vianant;Motocicleta;Home;23;Conductor;Desconegut;Desconegut;Desconegut;Ferit lleu;429493,35;4586332,99
