Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud_WGS84;Latitud_WGS84
2021S002584    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0204 0204;Dilluns;2021;5;Maig;17;13;Matí;No és causa del  vianant;0;1;0;1;2;431030,25;4584867,1;2.173.658.902;41.410.547.128
2021S002720    ;2;Eixample;6;la Sagrada Família;178308;Lepant;0275 0275;Diumenge;2021;5;Maig;23;18;Tarda;No és causa del  vianant;0;1;0;1;3;431224,5;4584224,41;2.176.055.934;41.404.775.280
2021S006436    ;2;Eixample;6;la Sagrada Família;297001;Sant Antoni Maria Claret;0210 0210;Dimecres;2021;11;Novembre;10;20;Tarda;No és causa del  vianant;0;1;0;1;2;431053,92;4584890,09;2.173.939.462;41.410.756.224
2021S000847    ;2;Eixample;6;la Sagrada Família;90502;Còrsega;0532 0532;Dijous;2021;2;Febrer;18;12;Matí;Creuar per fora pas de vianants;0;1;0;1;1;430891,22;4584360,4;2.172.053.484;41.405.971.500
2021S004787    ;2;Eixample;6;la Sagrada Família;191204;Mallorca;0417 0417;Dimarts;2021;8;Agost;31;10;Matí;No és causa del  vianant;0;1;0;1;2;431251,52;4584185,71;2.176.383.563;41.404.429.033
2021S001430    ;3;Sants-Montjuïc;11;el Poble-sec;213409;Miramar;0015 0029;Dissabte;2021;3;Març;20;14;Tarda;No és causa del  vianant;0;1;0;1;1;430767,73;4580195,97;2.171.052.376;41.368.453.093
2021S000955    ;2;Eixample;6;la Sagrada Família;73900;Castillejos;0332 0332;Dimecres;2021;2;Febrer;24;14;Tarda;Creuar per fora pas de vianants;0;2;0;2;1;431044,66;4584812,35;2.173.837.541;41.410.055.250
2021S000751    ;2;Eixample;6;la Sagrada Família;292201;Sagrada Família;0017 0017;Divendres;2021;2;Febrer;12;21;Tarda;No és causa del  vianant;0;1;0;1;2;431064,71;4583964,18;2.174.174.074;41.402.417.777
2021S005910    ;2;Eixample;6;la Sagrada Família;268003;Provença;0459 0459;Dimecres;2021;10;Octubre;20;21;Tarda;No és causa del  vianant;0;2;0;2;2;431157,97;4584276,72;2.175.254.105;41.405.240.721
2021S000718    ;2;Eixample;6;la Sagrada Família;292201;Sagrada Família;0006 0006;Dijous;2021;2;Febrer;11;14;Tarda;No és causa del  vianant;0;1;0;1;2;430910,45;4583953,54;2.172.329.997;41.402.308.697
2021S001147    ;2;Eixample;6;la Sagrada Família;325005;Sicília;0320 0320;Dissabte;2021;3;Març;6;18;Tarda;No és causa del  vianant;0;1;0;1;2;430872,47;4584022,92;2.171.867.745;41.402.930.314
2021S006806    ;2;Eixample;5;el Fort Pienc;71600;Casp;0172B0172B;Dijous;2021;11;Novembre;25;23;Nit;No és causa del  vianant;0;2;0;2;2;431659,26;4583370,12;2.181.353.319;41.397.118.041
2021S001040    ;2;Eixample;5;el Fort Pienc;76807;Sardenya;0147B0147B;Diumenge;2021;2;Febrer;28;7;Matí;No és causa del  vianant;0;1;0;1;2;431725,26;4583310,48;2.182.149.492;41.396.586.491
2021S006594    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;180;A Zona Franca;9999 9999;Dimecres;2021;11;Novembre;17;14;Tarda;No és causa del  vianant;0;1;0;1;2;428769,13;4577860,73;2.147.431.561;41.347.245.828
2021S005309    ;3;Sants-Montjuïc;11;el Poble-sec;169409;Corts Catalanes;0326 0378;Dijous;2021;9;Setembre;23;19;Tarda;No és causa del  vianant;0;1;0;1;2;428828,16;4580797,28;2.147.792.371;41.373.699.644
2021S002421    ;3;Sants-Montjuïc;11;el Poble-sec;195500;Margarit;0074 0074;Diumenge;2021;5;Maig;9;17;Tarda;No és causa del  vianant;0;1;0;1;2;430075,18;4580544,06;2.162.732.102;41.371.528.341
2021S000760    ;3;Sants-Montjuïc;11;el Poble-sec;701237;Petra Kelly;0000 0000;Dissabte;2021;2;Febrer;13;16;Tarda;No és causa del  vianant;0;1;0;1;2;430083,37;4579906,59;2.162.903.570;41.365.787.545
2021S006340    ;3;Sants-Montjuïc;11;el Poble-sec;118805;Exposició;0034 0034;Diumenge;2021;11;Novembre;7;9;Matí;No és causa del  vianant;0;0;0;0;4;430060,99;4580543,74;2.162.562.476;41.371.524.226
2021S002820    ;3;Sants-Montjuïc;11;el Poble-sec;198702;Francesc Ferrer i Guàrdia;0001 0005;Divendres;2021;5;Maig;28;20;Tarda;No és causa del  vianant;0;1;0;1;2;429089,95;4580529,97;2.150.953.847;41.371.315.191
2021S007610    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1310000;Dimarts;2021;12;Desembre;28;19;Tarda;No és causa del  vianant;0;0;0;0;2;430441,6;4579368,55;2.167.248.122;41.360.972.614
2021S007355    ;3;Sants-Montjuïc;11;el Poble-sec;701266;Litoral (Llobregat);1380000;Divendres;2021;12;Desembre;17;19;Tarda;No és causa del  vianant;0;1;0;1;2;429949,38;4578885,9;2.161.419.591;41.356.582.821
2021S003857    ;3;Sants-Montjuïc;11;el Poble-sec;118805;Exposició;0085 0085;Diumenge;2021;7;Juliol;11;0;Nit;No és causa del  vianant;0;2;0;2;2;429908,14;4580531,49;2.160.736.339;41.371.400.589
2021S004619    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;96780;D Zona Franca;0016 0024;Divendres;2021;8;Agost;20;8;Matí;No és causa del  vianant;0;1;0;1;2;427028,33;4575592,87;2.126.898.162;41.326.664.048
2021S001512    ;3;Sants-Montjuïc;11;el Poble-sec;316809;Santa Madrona;0038 0038;Dimecres;2021;3;Març;24;9;Matí;No és causa del  vianant;0;1;0;1;2;429728,25;4580390,11;2.158.601.880;41.370.111.528
2021S002615    ;3;Sants-Montjuïc;11;el Poble-sec;361009;Vila i Vilà;0027 0027;Dimarts;2021;5;Maig;18;17;Tarda;No és causa del  vianant;0;1;0;1;2;430889,55;4580702,83;2.172.451.048;41.373.028.719
2021S002246    ;3;Sants-Montjuïc;11;el Poble-sec;701349;Drassanes;0002X0002X;Divendres;2021;4;Abril;30;17;Tarda;No és causa del  vianant;0;1;0;1;2;431123,28;4580801,79;2.175.234.470;41.373.940.074
2021S000354    ;3;Sants-Montjuïc;11;el Poble-sec;701349;Drassanes;0002X0002X;Dijous;2021;1;Gener;21;17;Tarda;No és causa del  vianant;0;4;0;4;2;431123,28;4580801,79;2.175.234.470;41.373.940.074
2021S004869    ;3;Sants-Montjuïc;11;el Poble-sec;330504;Tapioles;0018 0018;Dissabte;2021;9;Setembre;4;13;Matí;No és causa del  vianant;0;1;0;1;2;430222,8;4580794,23;2.164.468.316;41.373.794.369
2021S005818    ;3;Sants-Montjuïc;11;el Poble-sec;52900;Cabanes;0036 0036;Diumenge;2021;10;Octubre;17;0;Nit;No és causa del  vianant;0;1;0;1;2;430679,37;4580713,63;2.169.936.727;41.373.107.906
2021S002613    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701441;Parc Logístic;0012 0012;Dimarts;2021;5;Maig;18;15;Tarda;No és causa del  vianant;0;1;0;1;2;426802,36;4577081,26;2.124.018.781;41.340.048.996
2021S004290    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1740000;Divendres;2021;7;Juliol;30;10;Matí;No és causa del  vianant;0;1;0;1;1;426562,44;4577071,93;2.121.152.712;41.339.943.121
2021S006211    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0083 0087;Dimarts;2021;11;Novembre;2;12;Matí;No és causa del  vianant;0;1;0;1;2;426337,77;4575893,17;2.118.610.793;41.329.305.911
2021S003938    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700134;Transversal 8;0037 0037;Dijous;2021;7;Juliol;15;0;Nit;No és causa del  vianant;0;1;0;1;2;425858,72;4576222,84;2.112.846.538;41.332.231.189
2021S006192    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);18;Dilluns;2021;11;Novembre;1;7;Matí;No és causa del  vianant;0;1;0;1;1;426606,28;4576959,66;2.121.690.203;41.338.935.940
2021S002404    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1120000;Dissabte;2021;5;Maig;8;12;Matí;No és causa del  vianant;0;1;0;1;2;431209,99;4580625,8;2.176.291.243;41.372.362.399
2021S003833    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1120000;Divendres;2021;7;Juliol;9;22;Nit;No és causa del  vianant;0;1;0;1;2;431209,99;4580625,8;2.176.291.243;41.372.362.399
2021S005903    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1150000;Dimecres;2021;10;Octubre;20;19;Tarda;No és causa del  vianant;0;1;0;1;2;431047,22;4580373,32;2.174.373.779;41.370.074.442
2021S006745    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;374000;Número 41 Zona Franca;0002 0002;Dimarts;2021;11;Novembre;23;11;Matí;No és causa del  vianant;0;2;0;2;2;425495,12;4576517,42;2.108.465.669;41.334.850.817
2021S007139    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;700122;Longitudinal 5;0115 0115;Dijous;2021;12;Desembre;9;12;Matí;No és causa del  vianant;0;0;0;0;1;426250,48;4575705,94;2.117.590.532;41.327.611.606
2021S001632    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);1400000;Dilluns;2021;3;Març;29;14;Tarda;Altres;0;1;0;1;2;429644,79;4578490,83;2.157.824.421;41.352.997.967
2021S007097    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701404;Número 4;0020 0020;Dimarts;2021;12;Desembre;7;6;Matí;No és causa del  vianant;0;0;0;0;0;427438,69;4577188,85;2.131.610.484;41.341.075.613
2021S005355    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701265;Litoral (Besòs);0014S0000;Dilluns;2021;9;Setembre;27;1;Nit;No és causa del  vianant;0;0;0;0;1;429359,74;4578350,94;2.154.433.479;41.351.713.051
2021S004306    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701266;Litoral (Llobregat);1730000;Dissabte;2021;7;Juliol;31;2;Nit;No és causa del  vianant;0;0;0;0;1;426928,12;4577234,8;2.125.503.208;41.341.443.301
2021S001402    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375706;Número 60 Zona Franca;0026 0030;Divendres;2021;3;Març;19;5;Nit;No és causa del  vianant;0;1;0;1;2;428587,11;4577849,73;2.145.257.347;41.347.130.630
2021S001890    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;210309;Metal·lúrgia;0050 0050;Dimarts;2021;4;Abril;13;8;Matí;No és causa del  vianant;0;1;0;1;2;427672,11;4578496,03;2.134.244.221;41.352.869.962
2021S006060    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370305;Número 4 Zona Franca;0126 0126;Dimarts;2021;10;Octubre;26;14;Tarda;No és causa del  vianant;0;1;0;1;2;426064,85;4576636,8;2.115.259.211;41.335.978.529
2021S005933    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0134 0138;Dijous;2021;10;Octubre;21;18;Tarda;No és causa del  vianant;0;1;0;1;3;427768,32;4579740,74;2.135.245.947;41.364.089.285
2021S002251    ;3;Sants-Montjuïc;13;la Marina de Port;265504;Prat;0001 0003;Divendres;2021;4;Abril;30;20;Tarda;No és causa del  vianant;0;0;0;0;1;427828,69;4579667,1;2.135.976.443;41.363.431.452
2021S007112    ;3;Sants-Montjuïc;13;la Marina de Port;135203;Foc;0085 0085;Dimarts;2021;12;Desembre;7;23;Nit;No és causa del  vianant;0;2;0;2;1;428358,19;4578917,18;2.142.395.215;41.356.724.483
2021S006235    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;375900;Número 62 Zona Franca;0022 0022;Dimecres;2021;11;Novembre;3;10;Matí;No és causa del  vianant;0;1;0;1;2;428494;4577865,99;2.144.142.579;41.347.268.814
2021S006807    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;370531;Número 6 Zona Franca;0052 0052;Divendres;2021;11;Novembre;26;6;Matí;No és causa del  vianant;0;1;0;1;2;427368,13;4575151,66;2.131.010.926;41.322.720.904
2021S006692    ;3;Sants-Montjuïc;13;la Marina de Port;701376;Matemàtiques;0003 0003;Diumenge;2021;11;Novembre;21;5;Nit;No és causa del  vianant;0;0;0;0;3;428110,18;4579943,25;2.139.308.896;41.365.943.841
2021S002916    ;3;Sants-Montjuïc;13;la Marina de Port;701424;Sarah Bernhardt;0001X0001X;Dimecres;2021;6;Juny;2;0;Nit;No és causa del  vianant;0;1;0;1;1;428182,65;4580142,08;2.140.151.747;41.367.741.108
2021S001487    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0158A0158A;Dimarts;2021;3;Març;23;9;Matí;No és causa del  vianant;0;1;0;1;2;427999,18;4579985,88;2.137.976.780;41.366.317.869
2021S003870    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0170 0184;Dilluns;2021;7;Juliol;12;9;Matí;No és causa del  vianant;0;2;0;2;2;428098,17;4580082,76;2.139.148.762;41.367.199.287
2021S000884    ;3;Sants-Montjuïc;13;la Marina de Port;169409;Corts Catalanes;0170 0184;Divendres;2021;2;Febrer;19;17;Tarda;No és causa del  vianant;0;1;0;1;1;428098,17;4580082,76;2.139.148.762;41.367.199.287
2021S006723    ;3;Sants-Montjuïc;13;la Marina de Port;369408;Zona Franca;0178 0180;Dilluns;2021;11;Novembre;22;13;Matí;No és causa del  vianant;0;1;0;1;2;428092,79;4579322,2;2.139.174.659;41.360.348.698
2021S000102    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701489;Transversal 9;0002 0002;Divendres;2021;1;Gener;8;12;Matí;No és causa del  vianant;0;1;0;1;2;426110,1;4576010,76;2.115.876.133;41.330.344.155
2021S004729    ;3;Sants-Montjuïc;13;la Marina de Port;212406;Mineria;0004 0006;Divendres;2021;8;Agost;27;13;Matí;Creuar per fora pas de vianants;0;2;0;2;1;427918,29;4579710,36;2.137.042.464;41.363.829.112
2021S003863    ;3;Sants-Montjuïc;13;la Marina de Port;369408;Zona Franca;0210 0214;Dimarts;2021;7;Juliol;13;15;Tarda;No és causa del  vianant;0;1;0;1;2;427991,65;4579511,31;2.137.943.129;41.362.042.904
2021S002167    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701481;Longitudinal 9;0033 0033;Dilluns;2021;4;Abril;26;12;Matí;No és causa del  vianant;0;1;0;1;1;426640,98;4576051,31;2.122.214.647;41.330.757.894
2021S003387    ;3;Sants-Montjuïc;13;la Marina de Port;700796;Jocs del 92;0007 0007;Diumenge;2021;6;Juny;20;20;Tarda;No és causa del  vianant;0;1;0;1;1;428714,37;4579589,09;2.146.573.908;41.362.807.794
2021S006642    ;3;Sants-Montjuïc;13;la Marina de Port;369408;Zona Franca;0121 0121;Divendres;2021;11;Novembre;19;9;Matí;No és causa del  vianant;0;1;0;1;2;428211,21;4579010,62;2.140.627.190;41.357.552.971
2021S001944    ;3;Sants-Montjuïc;12;la Marina del Prat Vermell;701498;B-10 (Besòs);1280000;Dijous;2021;4;Abril;15;18;Tarda;No és causa del  vianant;0;2;0;2;3;430450,5;4579358,49;2.167.355.672;41.360.882.776
2021S006160    ;3;Sants-Montjuïc;15;Hostafrancs;45803;Bordeta;0038B0038B;Divendres;2021;10;Octubre;29;22;Nit;No és causa del  vianant;0;1;0;1;2;428667,63;4580804,92;2.145.872.034;41.373.754.235
2021S002535    ;3;Sants-Montjuïc;13;la Marina de Port;12702;Alumini;0008B0008B;Divendres;2021;5;Maig;14;21;Tarda;No és causa del  vianant;0;0;0;0;2;427749,81;4578895,96;2.135.125.327;41.356.478.977
2021S005578    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta;0121 0121;Dimecres;2021;10;Octubre;6;12;Matí;No és causa del  vianant;0;1;0;1;2;428342,79;4580965,59;2.141.968.960;41.375.172.460
2021S003760    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0361 0371;Dimarts;2021;7;Juliol;6;16;Tarda;No és causa del  vianant;0;1;0;1;2;428831,97;4580872,86;2.147.829.048;41.374.380.705
2021S005731    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0361 0371;Dimecres;2021;10;Octubre;13;14;Tarda;No és causa del  vianant;0;1;0;1;2;428831,97;4580872,86;2.147.829.048;41.374.380.705
2021S002510    ;3;Sants-Montjuïc;15;Hostafrancs;45803;Bordeta;0074 0074;Dijous;2021;5;Maig;13;21;Tarda;Creuar per fora pas de vianants;0;2;0;2;1;428511,21;4580748,94;2.144.008.344;41.373.236.155
2021S002664    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0181X0181X;Dijous;2021;5;Maig;20;15;Tarda;No és causa del  vianant;0;1;0;1;2;428120,05;4580176,09;2.139.399.283;41.368.041.834
2021S003106    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0181X0181X;Dilluns;2021;6;Juny;7;7;Matí;Altres;0;1;0;1;1;428120,05;4580176,09;2.139.399.283;41.368.041.834
2021S003187    ;3;Sants-Montjuïc;16;la Bordeta;142402;Gavà;0002 0002;Diumenge;2021;6;Juny;13;0;Nit;No és causa del  vianant;0;1;0;1;2;428324,73;4580664,98;2.141.788.576;41.372.463.361
2021S000125    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0203 0203;Dissabte;2021;1;Gener;9;14;Tarda;No és causa del  vianant;0;0;0;0;1;428225,71;4580279,72;2.140.650.262;41.368.984.627
2021S001649    ;3;Sants-Montjuïc;16;la Bordeta;222603;Moianès;0001 0001;Dimarts;2021;3;Març;30;11;Matí;No és causa del  vianant;0;0;1;1;1;428362,5;4580420,26;2.142.269.109;41.370.262.616
2021S006731    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta;0097 0097;Dilluns;2021;11;Novembre;22;21;Tarda;No és causa del  vianant;0;2;0;2;2;428437,06;4580962,58;2.143.096.515;41.375.153.744
2021S001060    ;3;Sants-Montjuïc;15;Hostafrancs;94809;Creu Coberta;0107 0107;Dilluns;2021;3;Març;1;21;Tarda;No és causa del  vianant;0;1;0;1;2;428403,95;4580963,6;2.142.700.493;41.375.159.984
2021S001179    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0249 0249;Dilluns;2021;3;Març;8;20;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;428397,94;4580448,66;2.142.689.482;41.370.521.560
2021S005258    ;3;Sants-Montjuïc;15;Hostafrancs;331507;Tarragona;0131U0139U;Dimarts;2021;9;Setembre;21;18;Tarda;No és causa del  vianant;0;0;0;0;2;428686,46;4581256,39;2.146.044.038;41.377.822.142
2021S007551    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0333 0333;Dissabte;2021;12;Desembre;25;11;Matí;No és causa del  vianant;0;2;0;2;2;428699,37;4580743,38;2.146.258.787;41.373.202.779
2021S005781    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0333 0333;Dijous;2021;10;Octubre;14;20;Tarda;No és causa del  vianant;0;1;0;1;2;428699,37;4580743,38;2.146.258.787;41.373.202.779
2021S001945    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0333 0333;Dijous;2021;4;Abril;15;18;Tarda;No és causa del  vianant;0;1;1;2;3;428699,37;4580743,38;2.146.258.787;41.373.202.779
2021S006153    ;3;Sants-Montjuïc;15;Hostafrancs;169409;Corts Catalanes;0347 0349;Divendres;2021;10;Octubre;29;17;Tarda;No és causa del  vianant;0;4;0;4;2;428748,1;4580791,11;2.146.835.829;41.373.636.985
2021S003042    ;3;Sants-Montjuïc;15;Hostafrancs;246703;Rector Triadó;0002 0002;Dilluns;2021;6;Juny;7;13;Matí;No és causa del  vianant;0;1;0;1;2;428657,07;4580984,03;2.145.724.678;41.375.366.482
2021S007246    ;3;Sants-Montjuïc;14;la Font de la Guatlla;198702;Francesc Ferrer i Guàrdia;0016 0036;Dilluns;2021;12;Desembre;13;19;Tarda;No és causa del  vianant;0;1;0;1;2;428901,92;4580348,09;2.148.727.015;41.369.660.459
2021S004705    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0198 0198;Dijous;2021;8;Agost;26;0;Nit;No és causa del  vianant;0;1;0;1;2;428294,96;4580274,97;2.141.478.776;41.368.948.021
2021S007260    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0312 0312;Dilluns;2021;12;Desembre;13;18;Tarda;No és causa del  vianant;0;1;0;1;2;428735,02;4580705,57;2.146.689.494;41.372.865.396
2021S007601    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0320 0320;Dimarts;2021;12;Desembre;28;11;Matí;No és causa del  vianant;0;1;0;1;1;428766,3;4580736,49;2.147.059.865;41.373.146.653
2021S002586    ;3;Sants-Montjuïc;14;la Font de la Guatlla;96906;Dàlia;0006 0008;Dilluns;2021;5;Maig;17;16;Tarda;No és causa del  vianant;0;0;0;0;1;428770,18;4580369,03;2.147.149.452;41.369.837.405
2021S006787    ;3;Sants-Montjuïc;14;la Font de la Guatlla;169409;Corts Catalanes;0268 0268;Dijous;2021;11;Novembre;25;11;Matí;No és causa del  vianant;0;1;0;1;2;428533,87;4580508,65;2.144.307.625;41.371.073.957
2021S007446    ;3;Sants-Montjuïc;17;Sants - Badal;286402;Roger;0069 0069;Dilluns;2021;12;Desembre;20;22;Nit;No és causa del  vianant;0;1;0;1;2;427284,21;4581274,73;2.129.274.304;41.377.861.761
2021S007206    ;3;Sants-Montjuïc;18;Sants;30602;Badal;0168 0168;Diumenge;2021;12;Desembre;12;6;Matí;No és causa del  vianant;0;1;0;1;1;427443,85;4580837,5;2.131.235.578;41.373.938.212
2021S005806    ;3;Sants-Montjuïc;17;Sants - Badal;312400;Sants;0272 0274;Dissabte;2021;10;Octubre;16;6;Matí;No és causa del  vianant;0;1;0;1;2;427120,56;4581034,19;2.127.346.384;41.375.680.496
2021S007383    ;3;Sants-Montjuïc;16;la Bordeta;280202;Mossèn Amadeu Oller;0001X0001X;Dissabte;2021;12;Desembre;18;16;Tarda;No és causa del  vianant;0;1;0;1;2;428090,34;4580171,36;2.139.044.637;41.367.996.577
2021S007130    ;3;Sants-Montjuïc;17;Sants - Badal;312400;Sants;0286 0288;Dimecres;2021;12;Desembre;8;22;Nit;No és causa del  vianant;0;1;0;1;2;427043,3;4581037,18;2.126.422.213;41.375.700.422
2021S005245    ;3;Sants-Montjuïc;16;la Bordeta;53801;Cadena;0001 0003;Dimarts;2021;9;Setembre;21;3;Nit;No és causa del  vianant;0;1;0;1;1;427925,61;4580021,39;2.137.092.991;41.366.631.108
2021S002462    ;3;Sants-Montjuïc;17;Sants - Badal;166003;Jaume Roig;0011 0011;Dimarts;2021;5;Maig;11;10;Matí;No és causa del  vianant;0;1;0;1;2;427024,47;4581079;2.126.192.021;41.376.075.370
2021S002842    ;3;Sants-Montjuïc;16;la Bordeta;160903;Ildefons Cerdà;0004 0006;Dissabte;2021;5;Maig;29;21;Tarda;No és causa del  vianant;0;0;0;0;1;427711,39;4579792,2;2.134.559.208;41.364.547.655
2021S001998    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0111 0119;Dissabte;2021;4;Abril;17;15;Tarda;No és causa del  vianant;0;1;0;1;2;427647,52;4579751,26;2.133.800.518;41.364.173.182
2021S001467    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0127 0127;Dilluns;2021;3;Març;22;9;Matí;No és causa del  vianant;0;2;0;2;3;427833,61;4579896,02;2.136.008.008;41.365.493.697
2021S005076    ;3;Sants-Montjuïc;16;la Bordeta;169409;Corts Catalanes;0135 0135;Dimarts;2021;9;Setembre;14;10;Matí;No és causa del  vianant;0;3;0;3;2;427858,28;4579919,96;2.136.300.096;41.365.711.529
2021S005873    ;3;Sants-Montjuïc;17;Sants - Badal;59105;Canalejas;0101 0101;Dimarts;2021;10;Octubre;19;17;Tarda;No és causa del  vianant;0;1;0;1;1;427238,4;4580647,57;2.128.801.848;41.372.209.025
2021S002576    ;3;Sants-Montjuïc;17;Sants - Badal;59105;Canalejas;0076 0076;Diumenge;2021;5;Maig;16;20;Tarda;No és causa del  vianant;0;1;0;1;2;427199,6;4580636,39;2.128.339.277;41.372.104.820
2021S005237    ;3;Sants-Montjuïc;17;Sants - Badal;312400;Sants;0282 0284;Dilluns;2021;9;Setembre;20;18;Tarda;Creuar per fora pas de vianants;0;3;0;3;1;427072,58;4581035,99;2.126.772.462;41.375.692.359
